Industry,Normalized,Company,ID,TEL
VIETA（飲食）,Creep-Up富士工場,株式会社Creep-Up富士工場,883363, 
VIETA（飲食）,Creep-Up富士工場,株式会社Creep-Up富士工場,889474, 
VIETA（飲食）,Creep-Up沼津工場,株式会社Creep-Up沼津工場,867413, 
VIETA（飲食）,Creep-Up沼津工場,株式会社Creep-Up沼津工場,879206, 
VIETA（飲食）,Creep-Up沼津工場,株式会社Creep-Up沼津工場,883360, 
VIETA（飲食）,Creep-Up沼津工場,株式会社Creep-Up沼津工場,889490, 
VIETA（飲食）,Creep-Up藤枝工場,株式会社Creep-Up藤枝工場,867414, 
VIETA（飲食）,Creep-Up藤枝工場,株式会社Creep-Up藤枝工場,883354, 
VIETA（飲食）,Creep-Up藤枝工場,株式会社Creep-Up藤枝工場,889481, 
VIETA（飲食）,Creep-Up藤枝工場,株式会社Creep-Up藤枝工場,892636, 
VIETA（飲食）,Creep-Up菊川工場,株式会社Creep-Up菊川工場,867415, 
VIETA（飲食）,Creep-Up菊川工場,株式会社Creep-Up菊川工場,879212, 
VIETA（飲食）,Creep-Up菊川工場,株式会社Creep-Up菊川工場,883347, 
VIETA（飲食）,Creep-Up菊川工場,株式会社Creep-Up菊川工場,889480, 
VIETA（飲食）,Creep-Up掛川工場,株式会社Creep-Up掛川工場,867416, 
VIETA（飲食）,Creep-Up掛川工場,株式会社Creep-Up掛川工場,879220, 
VIETA（飲食）,Creep-Up掛川工場,株式会社Creep-Up掛川工場,883361, 
VIETA（飲食）,Creep-Up掛川工場,株式会社Creep-Up掛川工場,889476, 
VIETA（飲食）,Creep-Up駿東郡小山工場,株式会社Creep-Up駿東郡小山工場,867417, 
VIETA（飲食）,Creep-Up駿東郡小山工場,株式会社Creep-Up駿東郡小山工場,879204, 
VIETA（飲食）,Creep-Up駿東郡小山工場,株式会社Creep-Up駿東郡小山工場,883362, 
VIETA（飲食）,Creep-Up駿東郡小山工場,株式会社Creep-Up駿東郡小山工場,889470, 
VIETA（飲食）,Creep-Up浜松市南工場,株式会社Creep-Up浜松市南工場,867418, 
VIETA（飲食）,Creep-Up浜松市南工場,株式会社Creep-Up浜松市南工場,879207, 
VIETA（飲食）,Creep-Up浜松市南工場,株式会社Creep-Up浜松市南工場,883343, 
VIETA（飲食）,Creep-Up浜松市南工場,株式会社Creep-Up浜松市南工場,889484, 
VIETA（飲食）,Creep-Up静岡市葵工場,株式会社Creep-Up静岡市葵工場,867419, 
VIETA（飲食）,Creep-Up静岡市葵工場,株式会社Creep-Up静岡市葵工場,879224, 
VIETA（飲食）,Creep-Up静岡市葵工場,株式会社Creep-Up静岡市葵工場,883366, 
VIETA（飲食）,Creep-Up静岡市葵工場,株式会社Creep-Up静岡市葵工場,889483, 
VIETA（飲食）,Creep-Up静岡市清水工場,株式会社Creep-Up静岡市清水工場,867420, 
VIETA（飲食）,Creep-Up静岡市清水工場,株式会社Creep-Up静岡市清水工場,879222, 
VIETA（飲食）,Creep-Up静岡市清水工場,株式会社Creep-Up静岡市清水工場,883351, 
VIETA（飲食）,Creep-Up静岡市清水工場,株式会社Creep-Up静岡市清水工場,889492, 
VIETA（飲食）,Creep-Up浜松市浜名工場,株式会社Creep-Up浜松市浜名工場,867421, 
VIETA（飲食）,Creep-Up浜松市浜名工場,株式会社Creep-Up浜松市浜名工場,879218, 
VIETA（飲食）,Creep-Up浜松市浜名工場,株式会社Creep-Up浜松市浜名工場,883353, 
VIETA（飲食）,Creep-Up浜松市浜名工場,株式会社Creep-Up浜松市浜名工場,889488, 
VIETA（飲食）,Creep-Up浜松市浜北工場,株式会社Creep-Up浜松市浜北工場,867422, 
VIETA（飲食）,Creep-Up浜松市浜北工場,株式会社Creep-Up浜松市浜北工場,879209, 
VIETA（飲食）,Creep-Up浜松市浜北工場,株式会社Creep-Up浜松市浜北工場,883346, 
VIETA（飲食）,Creep-Up浜松市浜北工場,株式会社Creep-Up浜松市浜北工場,889471, 
VIETA（飲食）,Creep-Up焼津工場,株式会社Creep-Up焼津工場,867423, 
VIETA（飲食）,Creep-Up焼津工場,株式会社Creep-Up焼津工場,883342, 
VIETA（飲食）,Creep-Up焼津工場,株式会社Creep-Up焼津工場,889489, 
VIETA（飲食）,Creep-Up駿東郡清水工場,株式会社Creep-Up駿東郡清水工場,867425, 
VIETA（飲食）,Creep-Up駿東郡清水工場,株式会社Creep-Up駿東郡清水工場,879219, 
VIETA（飲食）,Creep-Up駿東郡清水工場,株式会社Creep-Up駿東郡清水工場,883350, 
VIETA（飲食）,Creep-Up駿東郡清水工場,株式会社Creep-Up駿東郡清水工場,889473, 
VIETA（飲食）,Creep-Up浜松市中央工場,株式会社Creep-Up浜松市中央工場,867426, 
VIETA（飲食）,Creep-Up浜松市中央工場,株式会社Creep-Up浜松市中央工場,879215, 
VIETA（飲食）,Creep-Up浜松市中央工場,株式会社Creep-Up浜松市中央工場,883348, 
VIETA（飲食）,Creep-Up浜松市中央工場,株式会社Creep-Up浜松市中央工場,889477, 
VIETA（飲食）,Creep-Up静岡市駿河工場,株式会社Creep-Up静岡市駿河工場,867427, 
VIETA（飲食）,Creep-Up静岡市駿河工場,株式会社Creep-Up静岡市駿河工場,879223, 
VIETA（飲食）,Creep-Up静岡市駿河工場,株式会社Creep-Up静岡市駿河工場,883359, 
VIETA（飲食）,Creep-Up静岡市駿河工場,株式会社Creep-Up静岡市駿河工場,889475, 
VIETA（飲食）,Creep-Up裾野工場,株式会社Creep-Up裾野工場,867428, 
VIETA（飲食）,Creep-Up裾野工場,株式会社Creep-Up裾野工場,879211, 
VIETA（飲食）,Creep-Up裾野工場,株式会社Creep-Up裾野工場,883344, 
VIETA（飲食）,Creep-Up裾野工場,株式会社Creep-Up裾野工場,889482, 
VIETA（飲食）,Creep-Up御殿場工場,株式会社Creep-Up御殿場工場,867429, 
VIETA（飲食）,Creep-Up御殿場工場,株式会社Creep-Up御殿場工場,879213, 
VIETA（飲食）,Creep-Up御殿場工場,株式会社Creep-Up御殿場工場,883345, 
VIETA（飲食）,Creep-Up御殿場工場,株式会社Creep-Up御殿場工場,889479, 
VIETA（飲食）,Creep-Up榛原郡吉田工場,株式会社Creep-Up榛原郡吉田工場,867430, 
VIETA（飲食）,Creep-Up榛原郡吉田工場,株式会社Creep-Up榛原郡吉田工場,879208, 
VIETA（飲食）,Creep-Up榛原郡吉田工場,株式会社Creep-Up榛原郡吉田工場,883352, 
VIETA（飲食）,Creep-Up榛原郡吉田工場,株式会社Creep-Up榛原郡吉田工場,889486, 
VIETA（飲食）,Creep-Up袋井工場,株式会社Creep-Up袋井工場,867431, 
VIETA（飲食）,Creep-Up袋井工場,株式会社Creep-Up袋井工場,879221, 
VIETA（飲食）,Creep-Up袋井工場,株式会社Creep-Up袋井工場,883367, 
VIETA（飲食）,Creep-Up袋井工場,株式会社Creep-Up袋井工場,889472, 
VIETA（飲食）,Creep-Up湖西工場,株式会社Creep-Up湖西工場,867432, 
VIETA（飲食）,Creep-Up湖西工場,株式会社Creep-Up湖西工場,879217, 
VIETA（飲食）,Creep-Up湖西工場,株式会社Creep-Up湖西工場,883364, 
VIETA（飲食）,Creep-Up湖西工場,株式会社Creep-Up湖西工場,889469, 
VIETA（飲食）,Creep-Up磐田工場,株式会社Creep-Up磐田工場,867433, 
VIETA（飲食）,Creep-Up磐田工場,株式会社Creep-Up磐田工場,879214, 
VIETA（飲食）,Creep-Up磐田工場,株式会社Creep-Up磐田工場,883368, 
VIETA（飲食）,Creep-Up磐田工場,株式会社Creep-Up磐田工場,889487, 
VIETA（飲食）,Creep-Up富士宮工場,株式会社Creep-Up富士宮工場,867434, 
VIETA（飲食）,Creep-Up富士宮工場,株式会社Creep-Up富士宮工場,879216, 
VIETA（飲食）,Creep-Up富士宮工場,株式会社Creep-Up富士宮工場,883341, 
VIETA（飲食）,Creep-Up富士宮工場,株式会社Creep-Up富士宮工場,889485, 
VIETA（飲食）,伸幸建設株式会社,伸幸建設株式会社,876397, 
VIETA（飲食）,伸幸建設株式会社,伸幸建設株式会社,876600, 
VIETA（飲食）,ロジスティード中部輸送係,ロジスティード中部輸送係,877577, 
VIETA（飲食）,ロジスティード中部輸送係,ロジスティード中部輸送係,892464, 
VIETA（飲食）,山岸運送静岡県共同配送センター,山岸運送静岡県共同配送センター,879127, 
VIETA（飲食）,山岸運送静岡県共同配送センター,山岸運送静岡県共同配送センター,892589, 
VIETA（飲食）,山岸運送大柳物流センター,山岸運送大柳物流センター,879146, 
VIETA（飲食）,山岸運送大柳物流センター,山岸運送大柳物流センター,892604, 
VIETA（飲食）,ボデーショップウキギ,株式会社ボデーショップウキギ,879190, 
VIETA（飲食）,ボデーショップウキギ,株式会社ボデーショップウキギ,889226, 
VIETA（飲食）,アリさんマークの引越社静岡ブロック,アリさんマークの引越社静岡ブロック,879201, 
VIETA（飲食）,アリさんマークの引越社静岡ブロック,アリさんマークの引越社静岡ブロック,892635, 
VIETA（飲食）,キャンプリゾート森のひととき／株式会社エイチアン...,キャンプリゾート森のひととき／株式会社エイチアン...,882929, 
VIETA（飲食）,キャンプリゾート森のひととき／株式会社エイチアン...,キャンプリゾート森のひととき／株式会社エイチアン...,884864, 
VIETA（飲食）,ATGエリア製造,株式会社ATGエリア製造,882935, 
VIETA（飲食）,ATGエリア製造,株式会社ATGエリア製造,883198, 
VIETA（飲食）,アクアイグニス,株式会社アクアイグニス,882949,059-394-7733
VIETA（飲食）,アクアイグニス,株式会社アクアイグニス,882952,059-394-7733
VIETA（飲食）,アクアイグニス,株式会社アクアイグニス,882962,059-394-7655
VIETA（飲食）,Second,株式会社Second,883176, 
VIETA（飲食）,Second,株式会社Second,889685, 
VIETA（飲食）,Second,株式会社Second,891266, 
VIETA（飲食）,ネクステージ浜松志都呂店,ネクステージ浜松志都呂店,883270, 
VIETA（飲食）,ネクステージ浜松志都呂店,ネクステージ浜松志都呂店,889060, 
VIETA（飲食）,日髙メンテナンス,株式会社日髙メンテナンス,883399, 
VIETA（飲食）,日髙メンテナンス,株式会社日髙メンテナンス,889564, 
VIETA（飲食）,パルライン／パルシステムグループ,株式会社パルライン／パルシステムグループ,889274, 
VIETA（飲食）,パルライン／パルシステムグループ,株式会社パルライン／パルシステムグループ,892618, 
VIETA（飲食）,ニッコー,ニッコー,889724, 
VIETA（飲食）,ニッコー,株式会社ニッコー,900955, 
VIETA（飲食）,ナーシングホームいきいき,ナーシングホームいきいき,894422, 
VIETA（飲食）,ナーシングホームいきいき,ナーシングホームいきいき,894613, 
VIETA（飲食）,ナーシングホームいきいき,ナーシングホームいきいき,895224, 
VIETA（飲食）,マザーズ住宅型有料老人ホームせんげんの森,株式会社マザーズ住宅型有料老人ホームせんげんの森,894423, 
VIETA（飲食）,マザーズ住宅型有料老人ホームせんげんの森,株式会社マザーズ住宅型有料老人ホームせんげんの森,894614, 
VIETA（飲食）,マザーズ住宅型有料老人ホームせんげんの森,株式会社マザーズ住宅型有料老人ホームせんげんの森,895225, 
VIETA（飲食）,琴葉株式会社スローライフハウスざわわ,琴葉株式会社スローライフハウスざわわ,894492, 
VIETA（飲食）,琴葉株式会社スローライフハウスざわわ,琴葉株式会社スローライフハウスざわわ,894683, 
VIETA（飲食）,琴葉株式会社スローライフハウスざわわ,琴葉株式会社スローライフハウスざわわ,895294, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,895373, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,895774, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,895930, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,896086, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,896242, 
VIETA（飲食）,森伸居宅介護支援センター,森伸居宅介護支援センター,896398, 
VIETA（飲食）,グループホームほのか,グループホームほのか,895400, 
VIETA（飲食）,グループホームほのか,グループホームほのか,895801, 
VIETA（飲食）,グループホームほのか,グループホームほのか,895957, 
VIETA（飲食）,グループホームほのか,グループホームほのか,896113, 
VIETA（飲食）,グループホームほのか,グループホームほのか,896269, 
VIETA（飲食）,グループホームほのか,グループホームほのか,896425, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,895401, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,895802, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,895958, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,896114, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,896270, 
VIETA（飲食）,介護老人保健施設フォレスタ藤枝,介護老人保健施設フォレスタ藤枝,896426, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,895459, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,895860, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,896016, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,896172, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,896328, 
VIETA（飲食）,きぼうのつばさ,きぼうのつばさ,896484, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,895492, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,895893, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,896049, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,896205, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,896361, 
VIETA（飲食）,グループホーム徳倉,グループホーム徳倉,896517, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,895500, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,895901, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,896057, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,896213, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,896369, 
VIETA（飲食）,ほがらか小鹿,ほがらか小鹿,896525, 
VIETA（飲食）,丸千代山岡家,株式会社丸千代山岡家,900795,0566-91-8113
VIETA（飲食）,丸千代山岡家,株式会社丸千代山岡家,901082,055-981-1182
