id,company,store,tel,,,
674549,シニアウイル株式会社,,045-869-0203,,,
746777,シニアウイル株式会社,シニアウイル株式会社ウイル原宿ステーション,045-869-0203,,,
135127,有限会社おおきな木,,033-517-2446,,,
429643,社会福祉法人永楽会,,022-779-1580,,,
495310,社会福祉法人永楽会,,049-299-0031,,,
509823,社会福祉法人永楽会,,022-779-1580,,,
516682,社会福祉法人永楽会,,0225-53-5181,,,
516710,社会福祉法人永楽会,,022-348-1631,,,
516730,社会福祉法人永楽会,,0229-53-1261,,,
521627,社会福祉法人永楽会,,0225-50-1322,,,
679719,社会福祉法人永楽会,,022-359-5151,,,
741516,社会福祉法人永楽会,,022-779-1580,,,
741610,社会福祉法人永楽会,,022-359-5151,,,
755986,社会福祉法人永楽会,,022-359-8721,,,
807676,社会福祉法人永楽会,社会福祉法人永楽会特別養護老人ホームひまわり,049-299-0031,,,
996342,社会福祉法人永楽会,,022-347-2722,,,
135312,有限会社メープル,,022-923-0067,,,
416575,有限会社メープル,,022-923-0067,,,
585831,有限会社メープル,,022-923-0067,,,
759024,株式会社サンテック,,022-361-4711,,,
135319,株式会社太陽の郷,,022-796-8366,,,
438915,株式会社太陽の郷,,022-796-8366,,,
815678,株式会社太陽の郷,,022-796-8366,,,
993148,株式会社太陽の郷,,022-796-8366,,,
1005779,株式会社太陽の郷,株式会社太陽の郷太陽の郷愛島ショートステイ,022-796-8366,,,
574354,社会福祉法人ウィンズライフ,,022-25-5200,,,
135329,社会福祉法人矢本愛育会,,022-583-2031,,,
406221,社会福祉法人矢本愛育会,,0225-83-2031,,,
416075,社会福祉法人矢本愛育会,,0225-83-2031,,,
436252,社会福祉法人矢本愛育会,,0225-83-2031,,,
755387,社会福祉法人矢本愛育会,,022-583-2031,,,
998909,医療法人社団平成会,,024-953-8271,,,
1000170,医療法人社団平成会,,054-643-1230,,,
1012970,医療法人社団平成会,介護老人保健施設マインド,054-643-3601,,,
135336,さくらヘルスケア仙台株式会社,,022-771-1377,,,
394884,社会福祉法人宮城厚生福祉会,,022-767-3661,,,
416602,社会福祉法人宮城厚生福祉会,,022-767-3661,,,
428221,社会福祉法人宮城厚生福祉会,,022-388-8777,,,
510816,社会福祉法人宮城厚生福祉会,,022-388-9970,,,
516697,社会福祉法人宮城厚生福祉会,,022-388-8711,,,
563079,社会福祉法人宮城厚生福祉会,,022-388-996,,,
516723,社会福祉法人みずほ,,022-304-2750,,,
755890,社会福祉法人みずほ,,022-781-3830,,,
135433,株式会社ヒマワリ,,022-357-5385,,,
516734,社会福祉法人迫川会,,0228-22-7890,,,
370145,社会福祉法人宮城県福祉事業協会,,022-099-3570,,,
416595,社会福祉法人宮城県福祉事業協会,,022-099-3570,,,
516698,社会福祉法人宮城県福祉事業協会,,022-281-1378,,,
135442,株式会社エス・メディック,,022-598-9990,,,
135444,株式会社YHC,,022-354-3476,,,
681249,アクアビット・ファクトリー株式会社,,022-253-7905,,,
1005770,アクアビット・ファクトリー株式会社,アクアビット・ファクトリー株式会社,022-253-7905,,,
729611,株式会社ウィンズ,,022-797-2255,,,
756000,株式会社ウィンズ,,0225-92-5062,,,
435142,社会福祉法人西白河ライフケア会,,0248-21-8083,,,
397154,社会福祉法人えちご府中会,,025-545-2627,,,
408563,社会福祉法人えちご府中会,,025-545-2627,,,
424072,社会福祉法人えちご府中会,,025-545-2627,,,
426671,社会福祉法人えちご府中会,,025-543-0066,,,
531398,社会福祉法人えちご府中会,,025-539-5025,,,
593405,社会福祉法人えちご府中会,,025-544-3325,,,
940932,社会福祉法人えちご府中会,,025-545-2627,,,
531373,社会福祉法人長岡三古老人福祉会,,0258-29-2590,,,
531379,社会福祉法人長岡三古老人福祉会,,0258-42-3131,,,
135503,社会福祉法人清津福祉会,,025-763-2811,,,
145000,社会福祉法人清津福祉会,,025-763-3167,,,
386115,社会福祉法人清津福祉会,,025-763-2555,,,
424092,社会福祉法人清津福祉会,,025-763-2555,,,
424093,社会福祉法人清津福祉会,,025-763-2811,,,
424094,社会福祉法人清津福祉会,,025-763-3167,,,
508598,社会福祉法人清津福祉会,,025-750-6011,,,
582294,社会福祉法人清津福祉会,,025-763-2811,,,
755231,社会福祉法人清津福祉会,,025-763-2811,,,
940960,社会福祉法人清津福祉会,,025-763-2555,,,
984539,社会福祉法人清津福祉会,,025-763-2555,,,
135504,株式会社アド・メディカル,,025-257-6311,,,
582266,株式会社アド・メディカル,,025-257-6311,,,
755342,株式会社アド・メディカル,,025-257-6311,,,
984313,株式会社アド・メディカル,,025-257-6311,,,
135506,株式会社ヤマチコーポレーション,,025-776-2011,,,
148180,株式会社ヤマチコーポレーション,,0742-93-7553,,,
397326,株式会社ヤマチコーポレーション,,011-261-9911,,,
406671,株式会社ヤマチコーポレーション,,011-261-9911,,,
424099,株式会社ヤマチコーポレーション,,025-776-2011,,,
425961,株式会社ヤマチコーポレーション,,0138-83-6733,,,
484597,株式会社ヤマチコーポレーション,,025-776-2011,,,
584816,株式会社ヤマチコーポレーション,,04-7157-1121,,,
590193,株式会社ヤマチコーポレーション,,0742-93-7553,,,
674848,株式会社ヤマチコーポレーション,,山口県宇部市厚南北1-3-23 際波グランフォート2号室,,,
780577,株式会社ヤマチコーポレーション,,0742-93-7553,,,
135508,社会福祉法人彩のかけはし,,025-255-3112,,,
424014,社会福祉法人彩のかけはし,,025-255-3112,,,
508632,社会福祉法人彩のかけはし,,025-279-3557,,,
508804,社会福祉法人彩のかけはし,,025-255-3112,,,
565600,社会福祉法人彩のかけはし,,0254-27-1151,,,
582265,社会福祉法人彩のかけはし,,025-255-3112,,,
844034,社会福祉法人彩のかけはし,,025-255-3112,,,
144729,社会福祉法人御幸会,,0254-23-5137,,,
151158,社会福祉法人御幸会,,025-423-5137,,,
386114,社会福祉法人御幸会,,0254-23-5137,,,
392195,社会福祉法人御幸会,,025-423-5137,,,
424055,社会福祉法人御幸会,,025-423-5137,,,
424669,社会福祉法人御幸会,,0254-23-5137,,,
430696,社会福祉法人御幸会,,0254-31-2100,,,
508733,社会福祉法人御幸会,,0254-31-2333,,,
531410,社会福祉法人御幸会,,0254-31-2100,,,
531414,社会福祉法人御幸会,,0254-31-2222,,,
563132,社会福祉法人御幸会,,0172-52-3389,,,
593426,社会福祉法人御幸会,,025-431-2100,,,
135512,有限会社コスモス商事,,0254-60-1610,,,
135513,社会福祉法人新潟南福祉会,,0256-88-5633,,,
424697,社会福祉法人新潟南福祉会,,0256-88-5633,,,
435148,社会福祉法人新潟南福祉会,,0256-88-5633,,,
484581,社会福祉法人新潟南福祉会,,0256-88-5633,,,
531375,社会福祉法人新潟南福祉会,,0256-88-0222,,,
531417,社会福祉法人新潟南福祉会,,0256-86-3770,,,
554229,社会福祉法人新潟南福祉会,,025-201-9266,,,
565583,社会福祉法人新潟南福祉会,,025-377-1160,,,
582626,社会福祉法人新潟南福祉会,,0256-88-5633,,,
724785,社会福祉法人新潟南福祉会,,0256-88-5633,,,
724800,社会福祉法人新潟南福祉会,,0256-88-5633,,,
941091,社会福祉法人新潟南福祉会,,0256-86-3810,,,
135514,社会福祉法人長岡老人福祉協会,,0258-41-5300,,,
508629,社会福祉法人長岡老人福祉協会,,0258-47-3003,,,
531368,社会福祉法人長岡老人福祉協会,,0258-41-3155,,,
531399,社会福祉法人長岡老人福祉協会,,0258-41-3170,,,
566451,社会福祉法人長岡老人福祉協会,,0258-41-5300,,,
582635,社会福祉法人長岡老人福祉協会,,0258-41-5300,,,
941107,社会福祉法人長岡老人福祉協会,,0258-47-3003,,,
135516,社会福祉法人人と緑の大地,,0258-63-5260,,,
424715,社会福祉法人人と緑の大地,,0258-63-5260,,,
516621,社会福祉法人人と緑の大地,,0258-63-5260,,,
531437,社会福祉法人人と緑の大地,,0258-62-1600,,,
582637,社会福祉法人人と緑の大地,,0258-63-5260,,,
995259,社会福祉法人人と緑の大地,,0258-63-5260,,,
135520,株式会社ユニマットリタイアメント・コミュニティ,,053-597-3851(浜松西ケアセンターそよ風),,,
147914,株式会社ユニマットリタイアメント・コミュニティ,,0210-384-233,,,
147993,株式会社ユニマットリタイアメント・コミュニティ,,0270-20-1520,,,
148532,株式会社ユニマットリタイアメント・コミュニティ,,048-471-1155,,,
381970,株式会社ユニマットリタイアメント・コミュニティ,,03-5413-8228,,,
395387,株式会社ユニマットリタイアメント・コミュニティ,,0572-54-0622,,,
418077,株式会社ユニマットリタイアメント・コミュニティ,,0210-384-233,,,
453401,株式会社ユニマットリタイアメント・コミュニティ,,0572-54-0622,,,
579813,株式会社ユニマットリタイアメント・コミュニティ,,0210-384-233,,,
741519,ゴールドエイジ株式会社,,022-391-9050,,,
928643,ゴールドエイジ株式会社,,054-639-5514,,,
571547,社会福祉法人斎宮会,,059-227-5145,,,
806946,有限会社ノウヒ,有限会社ノウヒショートステイよもぎ,0584-59-0028,,,
395429,株式会社プラス,,058-385-5545,,,
453374,株式会社プラス,,058-385-5545,,,
686238,株式会社プラス,,058-241-1700,,,
1008943,株式会社プラス,株式会社プラス,0284-65-0531,,,
135595,社会福祉法人祥雲会,,0575-28-5633,,,
263225,社会福祉法人祥雲会,,0575-28-5633,,,
407701,社会福祉法人祥雲会,,0575-28-5633,,,
502021,社会福祉法人祥雲会,,0575-28-5633,,,
806994,社会福祉法人祥雲会,社会福祉法人祥雲会特別養護老人ホームあかつき・シ...,0575-28-5633,,,
135779,社会福祉法人徳知会,,0285-39-6640,,,
557080,社会福祉法人徳知会,,0285-39-6640,,,
589813,社会福祉法人徳知会,,0285-39-6640,,,
135782,株式会社ベストスマイルコーポレーション,,029-896-8316,,,
135810,株式会社住みかえ情報館,,077-822-0030,,,
806697,社会福祉法人墨友会,社会福祉法人墨友会,0584-77-7010,,,
135854,株式会社スリアロプロダクツ,,035-981-6121,,,
135856,株式会社インターネットインフィニティー,,036-697-1600,,,
166960,株式会社インターネットインフィニティー,,050-3196-4610,,,
465199,株式会社インターネットインフィニティー,,050-3196-4610,,,
683529,株式会社インターネットインフィニティー,,036-697-1600,,,
135857,社会福祉法人東京児童協会,,033-680-1441,,,
151862,株式会社RARECREW,,358277788,,,
694042,株式会社RARECREW,,03-6802-3377,,,
521267,株式会社社会福祉総合研究所,,048-720-7800,,,
521482,株式会社社会福祉総合研究所,,048-622-0371,,,
521537,株式会社社会福祉総合研究所,,048-682-1000,,,
591936,株式会社社会福祉総合研究所,,048-622-0371,,,
596860,株式会社社会福祉総合研究所,,04-2968-6301,,,
670386,株式会社社会福祉総合研究所,,045-500-9607,,,
671505,株式会社社会福祉総合研究所,,048-878-9351,,,
508188,社会福祉法人函館仁愛会,,0138-34-6022,,,
135891,株式会社ヒューマンフォース,,011-522-6663,,,
494084,社会福祉法人函館鴻寿会,,0138-41-1221,,,
135903,株式会社かぐらの里,,016-660-6100,,,
135908,株式会社ラポール,,014-482-7511,,,
399517,株式会社ラポール,,0144-82-7511,,,
581695,株式会社ラポール,,014-482-7511,,,
1009892,株式会社ラポール,株式会社ラポール,048-780-1065,,,
135909,e’ｓ　care株式会社,,011-622-1515,,,
514380,社会福祉法人栄和会,,011-375-0526,,,
514410,社会福祉法人栄和会,,011-884-8886,,,
674200,社会福祉法人栄和会,,011-884-8886,,,
677011,社会福祉法人栄和会,,011-896-5020,,,
135918,株式会社プレイスケア,,013-836-1001,,,
406726,株式会社プレイスケア,,013-836-1001,,,
135919,株式会社健康倶楽部,,013-425-0051,,,
406716,株式会社健康倶楽部,,013-425-0051,,,
682050,株式会社健康倶楽部,,013-425-0051,,,
370016,社会福祉法人心侑会,,0138-62-6300,,,
406751,社会福祉法人心侑会,,0138-62-6300,,,
514355,社会福祉法人心侑会,,0138-36-5700,,,
514363,社会福祉法人心侑会,,0120-176-534,,,
135930,社会福祉法人さわら福祉会,,013-748-4111,,,
369875,社会福祉法人さわら福祉会,,01374-8-4111,,,
406723,社会福祉法人さわら福祉会,,013-748-4111,,,
406741,社会福祉法人さわら福祉会,,01374-8-4111,,,
581957,社会福祉法人さわら福祉会,,013-748-4111,,,
135937,株式会社かわぞえ,,011-573-0008,,,
135938,社会福祉法人ろく舎,,011-272-1158,,,
386134,社会福祉法人ろく舎,,011-272-1158,,,
397880,社会福祉法人ろく舎,,011-272-1158,,,
514383,社会福祉法人ろく舎,,011-863-2226,,,
514385,社会福祉法人ろく舎,,011-299-2299,,,
514422,社会福祉法人ろく舎,,011-757-0052,,,
514434,社会福祉法人ろく舎,,011-530-5700,,,
677032,社会福祉法人ろく舎,,011-272-1158,,,
686545,社会福祉法人ろく舎,,011-887-0561,,,
687681,社会福祉法人ろく舎,,011-299-2299,,,
687688,社会福祉法人ろく舎,,011-757-0052,,,
135972,社会福祉法人光輪福祉会あやめ苑,,0790-34-1800,,,
680454,社会福祉法人三翠会,,079-568-1314,,,
807115,社会福祉法人弘陵福祉会,特別養護老人ホーム六甲の館,078-594-2451,,,
135990,社会福祉法人郁慈会郁愛苑,,0745-43-6092,,,
783975,社会福祉法人郁慈会郁愛苑,,0745-43-6093,,,
398609,株式会社フジライフ,,0155-23-0606,,,
694087,株式会社フジライフ,,042-513-0907,,,
136004,株式会社アウル,,016-640-2960,,,
889305,株式会社アウル,,016-640-2960,,,
136009,有限会社ヘルプ,,016-640-4077,,,
136013,有限会社もえぎ,,011-594-8367,,,
417859,有限会社もえぎ,,011-594-8367,,,
577746,有限会社もえぎ,,082-299-2213,,,
593136,有限会社もえぎ,,011-594-8367,,,
687692,有限会社もえぎ,,011-594-8367,,,
816816,有限会社もえぎ,有限会社もえぎ,011-594-8367,,,
687728,株式会社楽明館,,011-741-7228,,,
136015,住拓工業株式会社,,014-473-7324,,,
136023,株式会社シーユーシー・ホスピス,,035-809-3319,,,
151195,株式会社シーユーシー・ホスピス,,03-5809-3319,,,
175032,株式会社シーユーシー・ホスピス,,03-5809-3319,,,
384338,株式会社シーユーシー・ホスピス,,052-238-4771,,,
465195,株式会社シーユーシー・ホスピス,,052-238-4771,,,
481059,株式会社シーユーシー・ホスピス,,03-5809-3319,,,
553669,株式会社シーユーシー・ホスピス,,03-5809-3319,,,
581375,株式会社シーユーシー・ホスピス,,035-809-3319,,,
581960,株式会社シーユーシー・ホスピス,,035-809-3319,,,
598872,株式会社シーユーシー・ホスピス,,079-240-5855,,,
670132,株式会社シーユーシー・ホスピス,,03‐5005‐0808,,,
671391,株式会社シーユーシー・ホスピス,,044-948-8018,,,
677714,株式会社シーユーシー・ホスピス,,044-948-8018,,,
683509,株式会社シーユーシー・ホスピス,,035-809-3319,,,
684012,株式会社シーユーシー・ホスピス,,035-809-3319,,,
694407,株式会社シーユーシー・ホスピス,,011-801-8220,,,
833027,株式会社シーユーシー・ホスピス,,035-809-3319,,,
857620,株式会社シーユーシー・ホスピス,,035-809-3319,,,
895483,株式会社シーユーシー・ホスピス,,035-809-3319,,,
895884,株式会社シーユーシー・ホスピス,,035-809-3319,,,
896040,株式会社シーユーシー・ホスピス,,035-809-3319,,,
896196,株式会社シーユーシー・ホスピス,,035-809-3319,,,
896352,株式会社シーユーシー・ホスピス,,035-809-3319,,,
896508,株式会社シーユーシー・ホスピス,,035-809-3319,,,
902922,株式会社シーユーシー・ホスピス,,054-267-5100,,,
1010600,株式会社シーユーシー・ホスピス,ReHOPE高崎,027-386-6552,,,
1012981,株式会社シーユーシー・ホスピス,ReHOPE静岡葵,054-267-5100,,,
136024,社会福祉法人きずな会,,013-768-2822,,,
428186,社会福祉法人函館共愛会,,0138-51-2111,,,
136170,社会福祉法人奈良市和楽園,,0742-63-5501,,,
496378,社会福祉法人奈良市和楽園,,0742-63-5501,,,
769200,社会福祉法人奈良市和楽園,,0742-63-5502,,,
673254,株式会社あすなろ,,03-5336-6951,,,
136185,株式会社Link,,0739-24-3560,,,
367070,有限会社三毛商店,,0736-69-0500,,,
450750,有限会社三毛商店,,0736-69-0500,,,
554293,社会福祉法人一善会,,0748-57-3333,,,
136202,株式会社あいえん,,0748-75-1936,,,
490818,社会福祉法人桐生会,,077-549-129,,,
803287,社会福祉法人桐生会,,077-548-1022,,,
437653,社会福祉法人埼友会,,04-2934-6910,,,
499392,社会福祉法人埼友会,,04-2934-6910,,,
568270,社会福祉法人埼友会,,042-934-6910,,,
591967,社会福祉法人埼友会,,04-2934-6910,,,
710974,社会福祉法人埼友会,,04-2934-6910,,,
409965,社会福祉法人恵正福祉会,,045-360-6640,,,
136476,社会福祉法人湘南遊愛会,,045-820-1203,,,
139737,社会福祉法人湘南遊愛会,,045-820-1203,,,
151666,社会福祉法人三つ葉会,,0466-49-1140,,,
482364,社会福祉法人三つ葉会,,0466-49-1140,,,
136503,バックオフィス有限会社,,052-734-3331,,,
136508,有限会社高良,,0533-85-2220,,,
361173,有限会社高良,,0533-85-2220,,,
424495,有限会社高良,,0533-85-2220,,,
136509,株式会社エコジャパンニジュウイチ,,054-200-4080,,,
549136,株式会社オフィスシンセリティ,,0586-45-8126,,,
806699,株式会社オフィスシンセリティ,グループホームやまと桜館,0586-45-8008,,,
673880,京町産業株式会社,,072-466-7002,,,
137842,社会福祉法人寿栄会,,0178-52-5151,,,
147618,社会福祉法人寿栄会,,06-6492-5903,,,
417881,社会福祉法人寿栄会,,0178-52-5151,,,
418043,社会福祉法人寿栄会,,0178-52-5151,,,
510779,社会福祉法人寿栄会,,0178-52-5151,,,
371462,社会福祉法人有人会,,072-289-5272,,,
136610,社会福祉法人天王福祉会,,072-649-3535,,,
452906,社会福祉法人天王福祉会,,072-649-3535,,,
675974,社会福祉法人天王福祉会,,072-649-3700,,,
567199,株式会社天正,,076-275-9771,,,
136619,株式会社メディウェルズ,,049-223-3773,,,
138068,株式会社メディウェルズ,,049-223-3773,,,
573682,株式会社メディウェルズ,,03-5968-1881,,,
591991,株式会社メディウェルズ,,03-5968-1881,,,
679972,株式会社メディウェルズ,,03-5968-1881,,,
1010257,社会福祉法人日本失明者協会,特別養護老人ホームむさし愛光園,048-551-5511,,,
136629,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
553548,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
580000,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
742030,株式会社ハルプ・エンタープライズ,,0283-27-1223,,,
755195,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
759219,株式会社ハルプ・エンタープライズ,,0283-27-1133,,,
957495,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
958522,株式会社ハルプ・エンタープライズ,,028-639-6750,,,
494208,社会福祉法人南会津会,,0241-63-1118,,,
522712,社会福祉法人南会津会,,0241-73-2811,,,
908259,社会福祉法人うつみね福祉会,,0247-33-6050,,,
145484,社会福祉法人ふたば福祉会,,056-187ｰ4128,,,
262720,社会福祉法人ふたば福祉会,,056-187ｰ4128,,,
424628,社会福祉法人ふたば福祉会,,056-187ｰ4128,,,
454442,社会福祉法人ふたば福祉会,,056-187ｰ4128,,,
560294,社会福祉法人ふたば福祉会,,0561ｰ87ｰ4128,,,
984512,社会福祉法人ふたば福祉会,,0246-88-8040,,,
136788,株式会社明日向,,024-223-4070,,,
147154,社会福祉法人いずみ福祉会,,076-245-5500,,,
136808,有限会社しんしん,,024-771-1182,,,
940235,有限会社しんしん,,024-771-1182,,,
1000132,有限会社しんしん,,024-771-1182,,,
674221,社会福祉法人太田福祉記念会,,024-984-3836,,,
136812,有限会社TOMO,,024-655-5220,,,
685227,社会福祉法人南東北福祉事業団,,03-5318-3711,,,
136816,株式会社しあわせ介護,,024-563-1003,,,
419714,株式会社しあわせ介護,,024-563-1003,,,
136950,社会福祉法人容雅会,,024-692-3321,,,
421527,社会福祉法人容雅会,,024-692-3321,,,
555544,社会福祉法人容雅会,,024-692-3321,,,
597727,社会福祉法人容雅会,,0246-92-321,,,
979613,社会福祉法人容雅会,,024-692-3321,,,
522701,社会福祉法人コスモ福祉会,,0248-21-8438,,,
674225,社会福祉法人コスモ福祉会,,0248-21-8438,,,
136958,株式会社福祉ケアサービス,,024-422-1111,,,
998979,株式会社福祉ケアサービス,,022-217-3115,,,
508768,社会福祉法人すこやか福祉会,,0256-82-1811,,,
597726,社会福祉法人すこやか福祉会,,024-553-1555,,,
136967,株式会社想健,,024-863-7414,,,
981298,やました福寿苑福祉サービス株式会社,,0246-65-7550,,,
984349,社会福祉法人清樹会,,0248-94-2121,,,
136975,株式会社ラピライ,,024-647-1411,,,
940423,株式会社ラピライ,,024-647-1411,,,
907608,株式会社アルコップ,,024-956-8115,,,
567417,株式会社えがお,,06-6776-4715,,,
569988,株式会社えがお,,06-6776-4715,,,
577320,株式会社えがお,,0834-64-1016,,,
999174,株式会社えがお,,024-953-5118,,,
136994,社会福祉法人明生会,,024-629-7717,,,
421515,社会福祉法人明生会,,024-629-7717,,,
437620,社会福祉法人明生会,,0246-29-7717,,,
484630,社会福祉法人明生会,,0246-29-7717,,,
557050,社会福祉法人明生会,,024-629-7717,,,
137001,株式会社ライフエージェント,,024-973-5876,,,
940055,株式会社ライフエージェント,,04-7192-8948,,,
597724,社会福祉法人竹水会,,0244-25-3357,,,
137007,株式会社オフィス長瀬,,024-688-8887,,,
137008,株式会社絆結,,024-983-7635,,,
410906,株式会社絆結,,024-983-7635,,,
421555,株式会社絆結,,024-983-7635,,,
996911,株式会社絆結,,024-983-7635,,,
1000144,株式会社絆結,,024-983-7635,,,
137494,アイ・ライン株式会社,,016-640-2288,,,
412950,アイ・ライン株式会社,,016-640-2288,,,
137503,社会福祉法人ロータス福祉会,,06-6905-0611,,,
137524,株式会社河北食品,,073-455-5101,,,
599035,有限会社ハッピーベル,,0493-53-4807,,,
680037,有限会社ハッピーベル,,0493-53-4807,,,
137544,株式会社将英,,0553-21-7233,,,
437724,株式会社将英,,050-8891-1612,,,
956842,株式会社将英,,0553-21-7233,,,
513183,社会福祉法人白根聖明会,,055-284-2243,,,
366929,社会福祉法人陽気会,,078-981-7271,,,
401777,社会福祉法人陽気会,,078-981-7271,,,
513246,社会福祉法人陽気会,,0263-78-2945,,,
529214,社会福祉法人陽気会,,0285-48-5588,,,
557842,社会福祉法人陽気会,,0285-48-5588,,,
898029,社会福祉法人陽気会,,0285-48-5588,,,
1005869,社会福祉法人陽気会,社会福祉法人陽気会特別養護老人ホーム天寿荘,0285-48-5588,,,
137791,株式会社ライフアップ,,014-350-6886,,,
406754,株式会社ライフアップ,,014-350-6886,,,
137792,株式会社優輪,,015-443-0706,,,
137793,株式会社青山,,011-623-3192,,,
406667,株式会社青山,,011-623-3192,,,
422675,株式会社青山,,0166-66-3192,,,
488766,株式会社青山,,0166-66-3192,,,
592103,株式会社青山,,011-688-8512,,,
681999,株式会社青山,,011-623-3192,,,
687707,株式会社青山,,011-770-6633,,,
853756,株式会社青山,,011-623-3192,,,
421129,社会福祉法人釧路町富喜会,,0154-40-2537,,,
137797,株式会社MARS,,016-651-0805,,,
137799,株式会社ヤハタ,,016-443-1130,,,
514420,社会福祉法人北見有愛会,,0157-69-8633,,,
137802,社会福祉法人函館稜花会,,013-877-6446,,,
152916,株式会社samurai,,045-444-8600,,,
482427,株式会社samurai,,045-444-8600,,,
137809,株式会社ハートピア,,015-460-5555,,,
580136,株式会社ハートピア,,015-460-5555,,,
584560,株式会社ハートピア,,050-8891-0018,,,
1001582,株式会社ハートピア,,0299-23-5211,,,
137810,社会福祉法人ふるさと,,015-535-8930,,,
488789,社会福祉法人ふるさと,,015-535-8930,,,
508189,社会福祉法人ふるさと,,0155-35-8930,,,
137813,社会福祉法人慧誠会,,015-567-0851,,,
137815,有限会社ブライト・ケア,,042-677-3817,,,
137816,社会福祉法人陽樹会,,014-438-2811,,,
421113,社会福祉法人陽樹会,,0144-38-2811,,,
566418,社会福祉法人陽樹会,,014-438-2811,,,
137818,有限会社ケア・コラボレートK・H,,012-522-0294,,,
137821,社会福祉法人丸瀬布社会福祉協会,,015-847-3001,,,
493172,社会福祉法人丸瀬布社会福祉協会,,0158-47-3001,,,
142893,社会福祉法人愛成会,,045-300-0881,,,
425983,社会福祉法人愛成会,,0172-37-8500,,,
428204,社会福祉法人愛成会,,0172-33-118,,,
488758,社会福祉法人愛成会,,0172-37-8500,,,
530710,社会福祉法人愛成会,,045-300-0881,,,
394430,有限会社ゆき,,0178-32-2371,,,
405609,有限会社ゆき,,0178-38-7808,,,
414242,有限会社ゆき,,0178‐32‐2371,,,
418036,有限会社ゆき,,0178-38-7808,,,
425973,有限会社ゆき,,0178-34-3316,,,
488726,有限会社ゆき,,0178‐32‐2371,,,
691681,有限会社ゆき,,017-832-2371,,,
137828,社会福祉法人つがる三和会,,0172-88-8891,,,
407654,社会福祉法人つがる三和会,,0172-88-8891,,,
414243,社会福祉法人つがる三和会,,0172-88-8891,,,
597854,社会福祉法人つがる三和会,,0172‐88‐8891,,,
137832,株式会社　ケアあおもり,,017-739-1891,,,
597856,社会福祉法人七峰会,,0172-96-2331,,,
672727,社会福祉法人七峰会,,017-297-2111,,,
694673,社会福祉法人　報徳会,,0283-86--3088,,,
1005190,社会福祉法人義乃会,グループホームなかよし荘,0176-20-1122,,,
386111,社会福祉法人美土里会,,0274-23-2167,,,
455680,社会福祉法人美土里会,,086-296-0370,,,
563152,社会福祉法人美土里会,,0176-62-2766,,,
670061,社会福祉法人美土里会,,0176‐62‐2761,,,
758554,社会福祉法人美土里会,,0176-62-5221,,,
137861,有限会社ファイブ・ワン,,0172-75-3575,,,
137867,有限会社ライフステージ,,03-5813-2361,,,
579468,ベストケア株式会社,,078-411-0222,,,
675952,ベストケア株式会社,,06-6696-3210,,,
137873,株式会社ゆとり,,0178-88-1920,,,
137874,株式会社ダイキ,,0173-69-5570,,,
425987,株式会社光仁介護サービス,,017-788-0897,,,
422300,社会福祉法人青空会,,095-843-9001/,,,
137883,株式会社オアシス,,0172-40-0543,,,
417872,株式会社オアシス,,0172-40-0543,,,
488757,株式会社オアシス,,0172-40-0543,,,
674849,株式会社オアシス,,083-249-5588,,,
727693,株式会社オアシス,,06-6634-0017,,,
749616,株式会社オアシス,,072-881-2300,,,
815438,社会福祉法人白銀会,,0178-32-1755,,,
816887,社会福祉法人白銀会,認知症対応型共同生活介護グループホームひかる,0178-32-1755,,,
137887,社会福祉法人　十和田湖会,,0176-58-0335,,,
807716,社会福祉法人　十和田湖会,,0176-58-0335,,,
137888,倉石ハーネス株式会社,,0175-31-1068,,,
758489,倉石ハーネス株式会社,,0175-72-8508,,,
817133,倉石ハーネス株式会社,居宅介護支援事業所よこはま,0178-61-1100,,,
418633,社会福祉法人緑鴎会,,0174-27-2255,,,
425966,社会福祉法人緑鴎会,,0172-73-3660,,,
488756,社会福祉法人緑鴎会,,0172-73-3660,,,
581212,社会福祉法人緑鴎会,,0174-27-2255,,,
672741,社会福祉法人緑鴎会,,017-279-1150,,,
758559,社会福祉法人緑鴎会,,017-763-1151,,,
137928,株式会社アソシオ,,017-255-9463,,,
417863,株式会社アソシオ,,017-255-9463,,,
585758,株式会社アソシオ,,017-255-9463,,,
749376,株式会社アソシオ,,0172-55-9463,,,
425970,社会福祉法人諏訪ノ森会,,017-726-8500,,,
758614,株式会社トラスト・メイト,,017-726-8860,,,
807624,株式会社トラスト・メイト,株式会社トラスト・メイト住宅型有料老人ホーム彩...,017-726-8860,,,
670106,社会福祉法人　同仁会,,0276-38-3200,,,
672717,社会福祉法人　同仁会,,017-653-7773,,,
720589,社会福祉法人　同仁会,,027-655-3500,,,
137972,有限会社堀企画,,0176-58-5354,,,
488747,有限会社堀企画,,0176-58-5354,,,
1005316,株式会社丸正,株式会社丸正デイサービスセンター雅de華美,017-762-7616,,,
425985,株式会社三輪商事,,0172-26-7020,,,
758558,株式会社三輪商事,,0172-37-8800,,,
411538,社会福祉法人　福聚会,,0776-83-1373,,,
758553,株式会社　大与,,0172-31-4455,,,
521634,社会福祉法人桜丘会,,018-832-3008,,,
