id,company,store,tel,address
498749,社会福祉法人健美会特別養護老人ホーム第二わかば,,093-617-1515,福岡県北九州市八幡西区香月西2-9-3
394969,社会福祉法人健老会特別養護老人ホーム錦海荘,,086-282-8566,岡山県岡山市南区古新田1351-3
132257,社会福祉法人健誠会いちはらメディカルグループ...,,029-877-0203,茨城県つくば市大曽根３６９０
353575,社会福祉法人備後福祉会神辺ホーム,,084-962-3000,広島県福山市神辺町字西中条1288番地
446909,社会福祉法人備後福祉会神辺ホーム,,084-962-3000,広島県福山市神辺町字西中条1288番地
856426,社会福祉法人優喜会　特別養護老人ホームフローラル,,066-907-1371,大阪府守口市大日町1丁目11-11
79167,社会福祉法人優心会特別養護老人ホームこうのとり,,06-6700-8000,大阪府大阪市平野区長吉川辺３丁目２番３号
494092,社会福祉法人優心会特別養護老人ホームこうのとり,,06-6700-8000,大阪府大阪市平野区長吉川辺３丁目２番３号
504761,社会福祉法人優愛会特別養護老人ホームはまひるがお,,0475-30-2755,千葉県長生郡白子町古所5421-1
684217,社会福祉法人優愛会特別養護老人ホームはまひるがお,,0475-30-2755,千葉県長生郡白子町古所5421-1
747455,社会福祉法人優愛会特別養護老人ホームはまひるがお,,0475-30-2755,千葉県長生郡白子町古所5421-1
800357,社会福祉法人優真会 介護付有料老人ホームかりんの郷,,0877-79-1300,香川県仲多度郡まんのう町炭所西1521-1
800336,社会福祉法人優真会グループホームかりんの郷,,0877-79-1300,香川県仲多度郡まんのう町炭所西1521-1
800325,社会福祉法人優真会介 護付有料老人ホームかりんの郷,,0877-79-1300,香川県仲多度郡まんのう町炭所西1521-1
886700,社会福祉法人元気寿会 小規模多機能ホーム気ごころの家,,0568-79-0880,愛知県小牧市大字上末字東山3675-2
88943,社会福祉法人元気寿会特別養護老人ホームゆとり...,,0586-78-8600,愛知県一宮市光明寺字古屋敷186-1
758987,社会福祉法人元気村 国見ナーシングホーム翔裕園,,022-718-5221,宮城県仙台市青葉区国見6-84-1
743394,社会福祉法人元気村 特別養護老人ホーム栗橋翔裕園,,0480-52-6611,埼玉県久喜市栗橋303-1
412581,社会福祉法人元気村グループ,,048-631-0070,埼玉県さいたま市大宮区桜木町1-11-9　ニッセイ大宮桜木町ビル8階
520908,社会福祉法人元気村グループ,,048-631-0070,埼玉県さいたま市大宮区桜木町1-11-9ニッセイ大宮桜木町ビル8階
741530,社会福祉法人元気村介護老人保健施設国見ナーシングホーム翔裕園,,022-718-5261,宮城県仙台市青葉区国見6-84-1
741435,社会福祉法人元気村国見ナーシングホーム翔裕園,,022-718-5421,宮城県仙台市青葉区国見6-84-1
129217,社会福祉法人元気村特別養護老人ホーム栗橋翔裕園,,0480-52-6611,埼玉県久喜市栗橋３１０－１
585134,社会福祉法人元気村特別養護老人ホーム栗橋翔裕園,,0480-52-6611,埼玉県久喜市栗橋３１０－１
747382,社会福祉法人元気村特別養護老人ホーム栗橋翔裕園,,0480-52-6611,埼玉県久喜市栗橋３１０－１
743407,社会福祉法人光光の丘 特別養護老人ホーム光の丘,,049-292-5700,埼玉県入間郡越生町大字上野3078-5
418177,社会福祉法人光喜会特別養護老人ホームありあけ園,,0944-63-3321,福岡県柳川市三橋町五拾町547
759624,社会福祉法人光塩会 上毛の里介護支援センター,,027-267-0820,群馬県前橋市上増田町600
800374,社会福祉法人光寿会　デイサービスセンターあかね,,087-834-1166,香川県高松市西町4番1号
725402,社会福祉法人光寿会 特別養護老人ホームあかね,,087-834-1165,香川県高松市西町4-1
800424,社会福祉法人光寿会　特別養護老人ホームあかね,,087-834-1165,香川県高松市西町4番1号
800558,社会福祉法人光寿会　特別養護老人ホームあかね,,087-834-1165,香川県高松市西町4番1号
740629,社会福祉法人光寿会特別養護老人ホーム光寿苑,,0197-84-2526,岩手県和賀郡西和賀町湯本30地割76-1
870586,社会福祉法人光寿会特別養護老人ホーム光寿苑,,0197-84-2526,岩手県和賀郡西和賀町湯本30地割76-1
743660,社会福祉法人光彩会　特別養護老人ホームみちみち大宮,,048-788-2055,埼玉県さいたま市北区植竹町2-69-7
800604,社会福祉法人光志福祉会　グループホームネムの木,,0875-52-3221,香川県観音寺市豊浜町姫浜103番地1
800486,社会福祉法人光志福祉会　デイサービスセンターネムの木,,0877-35-7774,香川県丸亀市川西町南258-1
800671,社会福祉法人光志福祉会　地域密着型特別養護老人ホームネムの木,,0875-52-1755,香川県観音寺市豊浜町姫浜41番地1
800443,社会福祉法人光志福祉会　特別養護老人ホームネムの木,,0875-52-1755,香川県観音寺市豊浜町姫浜41番地1
768132,社会福祉法人光明寺福祉会軽費老人ホーム一乗ハイツ,,0779-65-7132,福井県福井市勝見3丁目2201
782025,社会福祉法人光栄会 特別養護老人ホーム栄寿苑,社会福祉法人光栄会,0736-75-6888,和歌山県紀の川市麻生津中字飯盛1279
357010,社会福祉法人光清学園 デイサービスセンター光清苑,,082-207-0540,広島県広島市南区出汐2-3-46
742900,社会福祉法人光生会 特別養護老人ホーム光生会,,0276-75-6541,群馬県館林市成島町862-4
498762,社会福祉法人光総会グループホームやすらぎ/naka,,0969-32-1055,熊本県天草市五和町御領6447番地
781996,社会福祉法人光誠会 特別養護老人ホームひかり苑,社会福祉法人光誠会,0736-37-3000,和歌山県橋本市隅田町中島1058-56
802872,社会福祉法人光誠会　特別養護老人ホームひかり苑,,073-637-3000,和歌山県橋本市隅田町中島１０５８－５６
358659,社会福祉法人光輪福祉会　特別養護老人ホームあやめ苑,,0790-34-1800,兵庫県神崎郡神河町比延277
498758,社会福祉法人光進会養護老人ホーム光進園/養護老人ホーム光進園,,096-293-2311,熊本県菊池郡大津町大字室1707番地
768206,社会福祉法人光道園 特別養護老人ホーム第三光が丘ハウス,,0778-34-8000,福井県丹生郡越前町朝日22-7-1
768338,社会福祉法人光道園 障害者支援施設ライトワークセンター,,0778-62-8103,福井県鯖江市和田町9-1-1
768336,社会福祉法人光道園 障害者支援施設ライフトレーニングセンター,,0778-62-8201,福井県鯖江市和田町9-1-1
768318,社会福祉法人光道園 養護盲老人ホーム第二光が丘ハウス,,0778-34-8021,福井県丹生郡越前町朝日22-7-1
872308,社会福祉法人光道園　養護盲老人ホーム第二光が丘ハウス,,0778-34-8001,福井県丹生郡越前町朝日22-7-1
783199,社会福祉法人光道園特別養護老人ホーム第三光が丘ハウス,社会福祉法人光道園特別養護老人ホーム第三光が丘...,0778-34-8002,福井県丹生郡越前町朝日22-7-1
354841,社会福祉法人光音会 特別養護老人ホーム巽さくらら苑,,06-6753-1147,大阪府大阪市生野区巽中1-5-8
93953,社会福祉法人光音会特別養護老人ホーム巽さくらら苑,,06-6753-1147,大阪府大阪市生野区巽中1‐5‐8
579351,社会福祉法人光音会特別養護老人ホーム巽さくらら苑,,06-6753-1147,大阪府大阪市生野区巽中1-5-8
725520,社会福祉法人光風会 グループホームやまもも,,088-644-1115,徳島県徳島市下町本丁59-26
800161,社会福祉法人光風会　ケアホームミリカ,,088-624-7100,徳島県徳島市下町本丁59-30
799960,社会福祉法人光風会 光風会デイサービスセンター,,088-644-1111,徳島県徳島市下町本丁59-19
799966,社会福祉法人光風会　光風会デイサービスセンター,,088-644-1111,徳島県徳島市下町本丁５９－１９
755089,社会福祉法人光風会 光風会ホームヘルプサービス,光風会ホームヘルプサービス,088-644-0011,徳島県徳島市下的本丁61-9
800215,社会福祉法人光風会 特別養護老人ホームやまもも荘,,088-644-1111,徳島県徳島市下町本丁59-19
801159,社会福祉法人光風会　特別養護老人ホームやまもも荘,,088-644-1115,徳島県徳島市下町本丁59-26
874369,社会福祉法人光風会　特別養護老人ホームやまもも荘,,088-644-1111,徳島県徳島市下町本丁５９−１９
153818,社会福祉法人光風会光風ホーム,,045-742-1250,横浜市保土ヶ谷区狩場町200-6
83495,社会福祉法人光風会特別養護老人ホームアイリス,,0594-72-7722,三重県いなべ市北勢町阿下喜3728−2
517812,社会福祉法人光風会特別養護老人ホームアイリス,,0594-72-7722,三重県いなべ市北勢町阿下喜3728-2
828656,社会福祉法人光風会特別養護老人ホームアイリス,,0594-72-7722,三重県いなべ市北勢町阿下喜3728−2
829144,社会福祉法人光風会特別養護老人ホームアイリス,,0594-72-7722,三重県いなべ市北勢町阿下喜3728−2
829834,社会福祉法人光風会特別養護老人ホームアイリス,,0594-72-7722,三重県いなべ市北勢町阿下喜3728−2
740786,社会福祉法人光風会特別養護老人ホーム芙蓉荘,,0234-31-2525,山形県酒田市宮野浦3丁目20-1
844137,社会福祉法人光風会特別養護老人ホーム芙蓉荘,,0234-31-2525,山形県酒田市宮野浦3丁目20-1
357066,社会福祉法人光風福祉会 特別養護老人ホーム蛍流荘,,0868-72-6660,岡山県美作市湯郷903
743399,社会福祉法人入間福祉会 特別養護老人ホーム扇揚苑,,04-2935-0123,埼玉県入間市大字中神853-1
857091,社会福祉法人全電通近畿社会福祉事業団  介護付有料老人ホームあいハート離宮前,,066-458-5723,大阪府大阪市福島区福島３丁目１−７３ コミュニティープラザ大阪ビル 4階
119189,社会福祉法人全電通近畿社会福祉事業団 介護付有料老人ホームあいハート離宮前,,06-6458-5723,大阪府大阪市福島区福島３丁目１−７３ コミュニティープラザ大阪ビル 4階
894880,社会福祉法人八事福祉会 特別養護老人ホーム八事苑,,052-834-3000,愛知県名古屋市天白区大坪二丁目801番地
930896,社会福祉法人八尾隣保館　特別養護老人ホーム成法苑,,072-994-8001,大阪府八尾市南本町3-4-5
90068,社会福祉法人八康会特別養護老人ホーム楽生苑,,0774-41-1470,京都府久世郡久御山町坊之池坊村中66
90302,社会福祉法人八康会特別養護老人ホーム楽生苑,,０７７４-４１-１４７０,京都府久世郡久御山町坊之池坊村中66
449047,社会福祉法人八康会特別養護老人ホーム楽生苑,,0774-41-1470,京都府久世郡久御山町坊之池坊村中66
93154,社会福祉法人八起社 老人ホーム誠和荘,,052-781-2859,愛知県名古屋市天白区植田山二丁目101番地
130898,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
513937,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
586415,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
895524,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
895925,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
896081,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
896237,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
896393,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
896549,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
896676,社会福祉法人公友会ケアホーム三方原,,053-439-0777,静岡県浜松市北区東三方町239番地　ケアホーム三方原
143349,社会福祉法人公正会　特別養護老人ホーム希望苑,,045-812-8181,神奈川県横浜市泉区池の谷３９０１－１
126002,社会福祉法人公正会デイサービスセンター希望苑,,045-812-8181,神奈川県横浜市泉区池の谷３９０１－１
405350,社会福祉法人公生会特別養護老人ホームオーベルジュ,,0887-55-0015,高知県香南市野市町東野354-18
799935,社会福祉法人公生会特別養護老人ホームオーベルジュ,,0887-55-0015,高知県香南市野市町東野354-18
742221,社会福祉法人公重会 特別養護老人ホームヴィレッジかさま,,0996-73-0015,茨城県笠間市下市毛1301
782039,社会福祉法人公風会地域密着型特別養護老人ホーム三寿園,社会福祉法人公風会地域密着型特別養護老人ホーム...,073-454-6800,和歌山県和歌山市島橋南ノ丁6-21
415278,社会福祉法人六心会地域密着型特別養護老人ホームきいと,,0748-48-7501,滋賀県東近江市五個荘山本町447番地34
931900,社会福祉法人六甲鶴寿会 特別養護老人ホーム陽だまりの家きしろ,,078-862-6865,兵庫県神戸市灘区鶴甲1丁目4-21
358584,社会福祉法人六甲鶴寿園　養護盲老人ホーム千山荘,,078-841-4504,兵庫県神戸市灘区鶴甲5丁目1-50
767714,社会福祉法人共友会 グループホームやたの,,0761-44-5151,石川県小松市矢田野町8
768006,社会福祉法人共友会 グループホームやたの,,0761-44-5151,石川県小松市矢田野町ミ30番地
767777,社会福祉法人共友会 小規模多機能ホームはしたて,,0761-75-7384,石川県加賀市橋立町イ乙54番地1
767844,社会福祉法人共友会 小規模多機能ホームはしたて,,0761-75-7384,石川県加賀市橋立町イ乙54番地1
830004,社会福祉法人共愛会 特別養護老人ホーム知多共愛の里,,0562-34-1133,愛知県知多市西巽が丘二丁目20番地3
887083,社会福祉法人共愛会 特別養護老人ホーム第2共愛の里,,052-302-8029,愛知県名古屋市中川区下之一色町字権野108番地6
886519,社会福祉法人共愛会 特別養護老人ホーム高杉共愛の里,,052-365-3383,愛知県名古屋市中川区高杉町261番地
508025,社会福祉法人共愛会特別養護老人ホーム豊治共愛の里,,052-309-3150,愛知県名古屋市中川区水里5丁目757番地
771606,社会福祉法人共成舎鐘ヶ丘ホーム,,0966-45-6777,熊本県球磨郡あさぎり町上西835
800666,社会福祉法人共済会  特別養護老人ホーム楽々苑,,087-876-1158,香川県綾歌郡綾川町滝宮380番地
725432,社会福祉法人共済会 特別養護老人ホーム楽々苑,,087-876-1158,香川県綾歌郡綾川町滝宮380番地
84348,社会福祉法人共生福祉会デイサービスセンター光の森,,024-956-8500,福島県郡山市郡山市横川町字遠後５０－８
136317,社会福祉法人共立福祉会特別養護老人ホーム和音,,0266-22-2236,長野県岡谷市川岸上四丁目３番７号
857225,社会福祉法人兵庫県社会福祉事業団特別養護老人ホーム五色・サルビアホール,,0799-33-0503,兵庫県洲本市五色町都志大日７０７番地
768018,社会福祉法人兼六福祉会 特別養護老人ホームけんろく苑笠舞,,076-222-5320,石川県金沢市笠舞2丁目12番11号
767238,社会福祉法人兼六福祉会特別養護老人ホームけん...,,076-222-5320,石川県金沢市笠舞2丁目12-11
104235,社会福祉法人兼六福祉会特別養護老人ホームけんろ...,,076-222-7700,石川県金沢市田上本町2-159
107137,社会福祉法人兼六福祉会特別養護老人ホームけんろ...,,076-222-7700,石川県金沢市田上本町2-159
767169,社会福祉法人兼六福祉会特別養護老人ホームけんろ...,,076-222-7700,石川県金沢市田上本町2-159
504689,社会福祉法人兼愛会特別養護老人ホームしょうじゅ美浜,,043-243-8890,千葉県千葉市美浜区幸町2-12-2
932021,社会福祉法人兼誠福祉会 グループホームメヌエット,,0798-32-0600,兵庫県西宮市西宮駅徒歩8分
931882,社会福祉法人兼誠福祉会 特別養護老人ホームメヌエット本館,,0798-32-0600,兵庫県西宮市浜脇町4番28号
932062,社会福祉法人円融会　特別養護老人ホーム第二サルビア荘,,0790-45-1801,兵庫県加西市国正町１９３１－２
857241,社会福祉法人円融会特別養護老人ホームサルビア荘,,0790-22-6001,兵庫県神崎郡福崎町大貫580
931678,社会福祉法人再命会 特別養護老人ホーム泉の杜,,079-264-8170,兵庫県姫路市豊富町神谷3041-20
768073,社会福祉法人冨樫福祉会 特別養護老人ホーム富樫苑,,076-248-8765,石川県野々市市中林4丁目62番地
771818,社会福祉法人凌雲堂特別養護老人ホーム悠楽園対応...,,0985-47-5377,宮崎県宮崎市大字跡江2366番地
400647,社会福祉法人函館大庚会特別養護老人ホーム松濤,,0138-27-0077,北海道函館市松風町18番15号
131571,社会福祉法人函館幸成会特別養護老人ホーム幸成園,,0138-47-1113,北海道函館市桔梗町435番地28
422387,社会福祉法人別府発達医療センター,,0977-22-4185,大分県別府市大字鶴見4075番地の1
803814,社会福祉法人利生会　特別養護老人ホーム第二亀岡園,,077-124-5408,京都府亀岡市河原林町 河原尻上砂股100番地
128213,社会福祉法人創世福祉事業団　特別養護老人ホーム「聖・輝きの郷」,,024-525-5000,福島県福島市山口字七口13-1
755835,社会福祉法人創生会 ケアプランセンター泉大沢,,022-772-5906,宮城県仙台市泉区大沢3－5－1 グッドタイムホーム泉大沢1F
741415,社会福祉法人創生会ケアプランセンター泉大沢,,022-772-5906,宮城県仙台市泉区大沢3－5－1グッドタイムホ－ム泉大沢1F
741558,社会福祉法人創生会特別養護老人ホーム「創生園泉大沢」,,022-772-5130,宮城県仙台市泉区大沢3丁目5－1
118249,社会福祉法人創生会特別養護老人ホームベルソーレ,,0138-30-7777,北海道函館市日吉町4丁目16-20
406743,社会福祉法人創生会特別養護老人ホームベルソーレ,,0138-30-7777,北海道函館市日吉町4丁目16-20
532529,社会福祉法人創生会特別養護老人ホームベルソーレ,,0138-30-7777,北海道函館市日吉町4丁目16-20
741397,社会福祉法人創生会特別養護老人ホーム泉大沢シニアタウン,,022-772-5116,宮城県仙台市泉区大沢3-5-1
137538,社会福祉法人創誠会 特別養護老人ホームひかりの郷,,043-442-3911,千葉県八街市文違73-2
521028,社会福祉法人創誠会特別養護老人ホーム市川ひかり,,047-700-5256,千葉県市川市柏井町4-417-4
683946,社会福祉法人創誠会特別養護老人ホーム市川ひかり,,047-700-5256,千葉県市川市柏井町4-417-4
870589,社会福祉法人創誠会特別養護老人ホーム市川ひかり,,047-700-5256,千葉県市川市柏井町4-417-4
741463,社会福祉法人功寿会 グループホーム七ヶ浜桜の家,,022-253-6624,宮城県宮城郡七ヶ浜町東宮浜字要害38-15
769009,社会福祉法人功有会 特別養護老人ホーム大和園,,0745-55-5383,奈良県北葛城郡広陵町三吉169番地
356208,社会福祉法人功有会 特別養護老人ホーム大和園白鳳,,0745-79-5500,奈良県香芝市尼寺594-2
864050,社会福祉法人功有会特別養護老人ホーム大和園,,0745-55-5383,奈良県北葛城郡広陵町三吉169番地
755859,社会福祉法人加美玉造福祉会 特別養護老人ホームやくらいサンホーム,,0229-67-7230,宮城県加美郡加美町字中原南143
799456,社会福祉法人加能福祉会 デイサービスやよい介護センター,デイサービスやよい,076-225-4165,石川県金沢市泉本町４丁目４１番地１
405338,社会福祉法人加茂福祉会特別養護老人ホーム平成園,,0256-52-1711,新潟県加茂市石川2丁目2472番地1
553199,社会福祉法人加茂福祉会特別養護老人ホーム平成園,,0256-52-1711,新潟県加茂市石川2丁目2472番地1
768283,社会福祉法人勝山幸寿会 特別養護老人ホームさつき苑,,0779-87-7711,福井県勝山市片瀬第15号22番地
783171,社会福祉法人勝山福祉会 特別養護老人ホームさくら荘,社会福祉法人勝山福祉会特別養護老人ホームさくら荘,0779-83-1331,福井県勝山市北谷町中尾13-16
931961,社会福祉法人勝心会 特別養護老人ホームほうらいの里,,0791-52-5900,兵庫県赤穂郡上郡町中野1118番地1
145848,社会福祉法人北丹後福祉会(特別養護老人ホーム久美浜苑、佐濃デ...,,0772-82-1555,京都府京丹後市久美浜町169番地
119437,社会福祉法人北丹後福祉会(特別養護老人ホーム久美浜苑、佐濃デイサービスセンター...,,0772-84-9033,京都府京丹後市久美浜町竹藤40
759840,社会福祉法人北伸福祉会 グループホーム朱鷺の苑,,0768-52-4122,石川県鳳珠郡穴水町志ヶ浦15-1-3
767833,社会福祉法人北伸福祉会 グループホーム朱鷺の苑穴水,,0768-52-1230,石川県鳳珠郡穴水町志ケ浦15字1番地3
857629,社会福祉法人北伸福祉会　デイサービスセンター朱鷺の苑かがやき,,076-249-0020,石川県金沢市米泉町10丁目1番地159
783210,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑まつでら,デイサービスセンター朱鷺の苑まつでら,076-238-8181,石川県金沢市松寺町寅57-2
799463,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑二塚,社会福祉法人北伸福祉会朱鷺の苑二塚デイサービス...,076-249-2031,石川県金沢市北塚町西475番地
799377,社会福祉法人北伸福祉会　デイサービスセンター朱鷺の苑円光寺,社会福祉法人北伸福祉会 朱鷺の苑円光寺デイサービ...,076-242-2041,石川県金沢市円光寺3丁目1番7号
767708,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑幸町,,076-262-0080,石川県金沢市幸町3番35号
799379,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑幸町,社会福祉法人北伸福祉会朱鷺の苑幸町デイサービス...,076-262-0080,石川県金沢市幸町3番35号
767933,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑松寺,,076-238-8181,石川県金沢市松寺町寅57番2
799412,社会福祉法人北伸福祉会 デイサービスセンター朱鷺の苑醒ヶ井,社会福祉法人北伸福祉会朱鷺の苑醒ヶ井デイサービ...,076-264-7777,石川県金沢市醒ケ井町1-16
759826,社会福祉法人北伸福祉会 デイセンター朱鷺の苑醒ヶ井,,076-264-7777,石川県金沢市醒ケ井町１−１６
767962,社会福祉法人北伸福祉会 朱鷺の苑やわらぎデイサービスセンター,,076-257-7100,石川県金沢市金沢駅徒歩5分
845567,社会福祉法人北伸福祉会　特別養護老人ホーム中央金沢朱鷺の苑,,076-234-7878,石川県金沢市広岡２丁目１番７号
767793,社会福祉法人北伸福祉会 特別養護老人ホーム中央金沢朱鷺の苑やわらぎ,,076-234-7878,石川県金沢市広岡2丁目1番7号
759837,社会福祉法人北伸福祉会 特別養護老人ホーム朱鷺の苑,,0768-52-1230,石川県 金沢市岸川町ほ5番地
875483,社会福祉法人北伸福祉会　特別養護老人ホーム朱鷺の苑,,076-257-7100,石川県金沢市岸川町ほ5番地
767800,社会福祉法人北伸福祉会 特別養護老人ホーム朱鷺の苑西インター,,076-249-3321,石川県森戸2丁目20番地
767959,社会福祉法人北伸福祉会 特別養護老人ホーム第二金沢朱鷺の苑,,076-229-8181,石川県上辰巳町221-1
768011,社会福祉法人北伸福祉会 特別養護老人ホーム第二金沢朱鷺の苑 ,,076-229-8181,石川県金沢市上辰巳町拾字211番地1
768109,社会福祉法人北伸福祉会 特別養護老人ホーム金沢朱鷺の苑,,076-257-7100,石川県金沢市岸川町ほ5番地
858185,社会福祉法人北伸福祉会　特別養護老人ホーム金沢朱鷺の苑,,076-257-7100,石川県金沢市岸川町ほ5番地
759804,社会福祉法人北伸福祉会 金沢朱鷺の苑デイサービスセンター,,076-234-2125,石川県金沢市広岡2丁目1番7号
759834,社会福祉法人北伸福祉会 養護老人ホーム朱鷺の苑,,0768-52-1230,石川県鳳珠郡穴水町志ヶ浦16-3-63
768095,社会福祉法人北伸福祉会 養護老人ホーム朱鷺の苑,,0768-52-1230,石川県鳳珠郡穴水町字志ケ浦15字1番地3
104234,社会福祉法人北伸福祉会デイサービスセンター朱鷺の...,,076-234-7878,石川県金沢市広岡2-1-7
107150,社会福祉法人北伸福祉会デイサービスセンター朱鷺の...,,076-234-7878,石川県金沢市広岡2-1-7
767269,社会福祉法人北伸福祉会デイサービスセンター朱鷺の...,,076-234-7878,石川県金沢市広岡2-1-7
124446,社会福祉法人北斗会 特別養護老人ホーム大宮園,,0598-85-7020,三重県度会郡大紀町野原519番地1
743594,社会福祉法人北明会 特別養護老人ホーム深緑苑,,048-575-0611,埼玉県深谷市江原570番地
804026,社会福祉法人北桑会　特別養護老人ホーム豊和園,,075-854-1002,京都府京都市右京区京北上中町宮ノ下22
598780,社会福祉法人北筑前福祉会グループホーム座々,,0940-52-0098,福岡県福津市奴山1205-1
400504,社会福祉法人北筑前福祉会特別養護老人ホームむなかた,,0940-38-3910,福岡県宗像市用山471-5
356209,社会福祉法人北野福祉会北野しもいち彩の里/特別養護老人ホーム...,,0747-52-0240,奈良県吉野郡下市町阿知賀1122-1
371833,社会福祉法人北陽福祉会　ほのぼのホーム西尾,,0568-88-8305,愛知県春日井市西尾町字前新田336番1
84345,社会福祉法人北陽福祉会ほのぼのホーム西尾,,0568-88-8305,愛知県春日井市西尾町字前新田336番1
124438,社会福祉法人北陽福祉会ほのぼのホーム西尾,,0568-88-8305,愛知県春日井市西尾町字前新田336番1
397039,社会福祉法人北陽福祉会ほのぼのホーム西尾,,0568-88-8305,愛知県春日井市西尾町字前新田336番1
506364,社会福祉法人北陽福祉会ほのぼのホーム西尾,,0568-88-8305,愛知県春日井市西尾町字前新田336番1
597771,社会福祉法人北須磨保育センター,,078-792-0674,兵庫県神戸市須磨区友が丘3丁目107番地
371258,社会福祉法人北須磨保育センター 介護老人福祉施設友が丘YUAI,,078-792-2340,兵庫県神戸市須磨区友が丘3丁目126番地
358698,社会福祉法人北須磨保育センター　障害者支援施設こんにちは友が丘,,078-792-2662,兵庫県神戸市須磨区友が丘３丁目１２６番地
844821,社会福祉法人北養会特別養護老人ホームさくら館,,03-3894-3561,東京都荒川区町屋７－１０－６
529486,社会福祉法人北養会養護老人ホーム北勝園みなと館,,029-262-3042,茨城県ひたちなか市新堤10791-4
93972,社会福祉法人医真福祉会有料老人ホームさとやま,,072-990-3108,大阪府八尾市安中町9-1-12
894808,社会福祉法人十全会 特別養護老人ホームさながわ,,0533-83-3716,愛知県豊川市金屋元町2-50-3
895599,社会福祉法人十字の園 御殿場十字の園グループホーム笑みの里,,0550-82-8886,静岡県御殿場市北久原578-3
364436,社会福祉法人十条龍谷会 特別養護老人ホーム ビハーラ十条,,075-661-4501,京都府京都市南区吉祥院南落合町40-4
759613,社会福祉法人千代の会 特別養護老人ホームみどりの風,,0276-86-5011,群馬県邑楽郡千代田町大字瀬戸井386
725439,社会福祉法人千周会 特別養護老人ホーム明日香,,0877-63-8080,香川県善通寺市原田町1561番地5
800593,社会福祉法人千周会　特別養護老人ホーム明日香,,0877-63-8080,香川県善通寺市原田町1561番地5
847000,社会福祉法人千周会　特別養護老人ホーム明日香,,0877-63-8080,香川県善通寺市原田町1561番地5
408282,社会福祉法人千周会特別養護老人ホーム明日香,,0877-63-8080,香川県善通寺市原田町1561番地5
428235,社会福祉法人千宏会地域密着型特別養護老人ホーム袖崎小規模多機能袖崎,,0237-52-8871,山形県村山市土生田260番4
768319,社会福祉法人千寿会 介護老人福祉施設たんぽぽ苑居宅介護支援センター,,0776-56-0992,福井県福井市石盛3丁目301番地
358404,社会福祉法人千寿福祉会　特別養護老人ホームロマンシティあいだ,,0868-74-2888,岡山県美作市井口41-2
417285,社会福祉法人千悠会グループホームこころ小城,,0952-72-1077,佐賀県小城市晴気2370-4
498753,社会福祉法人千悠会デイサービスセンターみかしま,,0952-73-8055,佐賀県小城市三日月町三ヶ島488-1
767944,社会福祉法人千木福祉会 グループホームひきだ,,076-253-2670,石川県金沢市疋田町3丁目58番地
768066,社会福祉法人千木福祉会 デイサービスセンターひきだ,,076-253-2672,石川県金沢市疋田町3丁目58番地
858181,社会福祉法人千木福祉会　デイサービスセンターひぎた,,076-253-2672,石川県金沢市疋田町3丁目58番地
768012,社会福祉法人千木福祉会 小規模特別養護老人ホーム第三千木園ひきだ,,076-253-1616,石川県金沢市疋田3丁目58番地
768028,社会福祉法人千木福祉会 特別養護老人ホーム第2千本園,,076-258-6900,石川県金沢市観法寺町ヘ74番地1
768090,社会福祉法人千木福祉会 特別養護老人ホーム第三千木園ひきだ,,076-257-0950,石川県金沢市千木町ホ4番地1
767250,社会福祉法人千木福祉会特別養護老人ホーム千木園,,076-257-0950,石川県金沢市千木町ホ3番地1
104245,社会福祉法人千木福祉会軽費老人ホームケアハウス...,,076-257-0950,石川県金沢市千木町ホ4-1
109376,社会福祉法人千木福祉会軽費老人ホームケアハウス...,,076-257-0950,石川県金沢市千木町ホ4-1
767851,社会福祉法人千本福祉会 特別養護老人ホーム千木園,,076-257-0950,石川県金沢市千木町ホ3番地1
358702,社会福祉法人千種会　居宅介護支援センター甲南山手,,078-441-1238,兵庫県神戸市東灘区本庄町1-10-2
931715,社会福祉法人千種会 特別養護老人ホームおおぎの郷,,078-431-0001,兵庫県神戸市東灘区北青木1丁目1-3
358569,社会福祉法人千種会　特別養護老人ホームちくさの郷,,0790-76-2500,兵庫県宍粟市千種町河呂189-4
