id,company,store,tel,address,url,url_2,title,industry,mail,first_name,postnumber,people,caption,business,genre,mobile,choice,inflow,other,history,area,target,meeting,experience,price,number,start,remarks,extraction_count,send_count
940634,丸光産業株式会社丸光ケアサービス,,024-927-0323,〒963-8025 福島県郡山市桑野4-6-6,https://marumitsu-care.jp/,https://xn--pckua2a7gp15o89zb.com/jb/51683bf04c0dae55ea628b74ef6d5b0c,介護職員・ヘルパー,SND（介護）, , ,,,,介護,介護,,,,正社員,,,,,,,,,,,
1000112,丸光産業株式会社丸光ケアサービス,,024-927-0323,〒963-8025 福島県郡山市桑野4-6-6,https://marumitsu-care.jp/,https://xn--pckua2a7gp15o89zb.com/jb/fc0599957668b3df0439610efd3acb61,介護職員・ヘルパー,モンキークルー（介護）, , ,,,,介護,介護,,,,正社員,,,,,,,,,,,
358356,丸岸本舗株式会社通所介護事業所咲花,,054-643-5200,静岡県藤枝市下青島309-6,,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ARHix4h0SjBIjn5PRhlRpam7c_zvKQPp3mqIEid-zvYTHc9qUZTM1lu9FRH99cnEGgNjCy9pePZiOxFIjldDG6IRf5JAp81XSkW-FAwkV1qzYRLIwTE4PLFtrNndYTASq4CF1IfCwhoxt1ZAhPfg9wRA-wVJnSQG5gkzyao1vJmty1OuM3KwzSOLf-JqrvxWls5KKNdrsQ1nW6IRTuUOEiIhpABdU7ZQGUmWE5B0RV2NQOST1zJXKCSm9pduasp4U9LMeTn4irYI4PQ9q9VMDiS46yZh8O92q9Pd1WmyTaoaABiPn1uBXTjm5NBcTr9m9NYV_Svel6hMQEDu33Azd2m86kzak6OgmSAFJfUXbw1KkW1G7yZXvQbYHTPFqN6UtC0qDbO_OweoDjvR3M4OZ4bY5n4TvlXEU4AxYW9DXCZF0b_zpfr4O8NSIdHY1JPTL0rXRkuoQe3QGmKadk921kmy5RkgD3jhfuRZ-dCyNxbx7XCb1ZmdylxMVn3WfhMMk05W3YG2Xj0_lKMXze9RSd5efa5b2e8o75BAwIdaTDLtl8iTe4vzmeFzsDiObeEraqetzGE5tKgmyBrRkGdnmKwK6w6jkCeyysWMZt42koR1wiBz3Wy0yr9swGE6UA9nShTjuQ7m5rphwxKCQG8vKnQdelKtTNNNXm-adOOEZzsg==&xkcb=SoAd-_M3bnTLNcWdcZ0LbzkdCdPP&p=0&fvj=0&vjs=3,".css-jspxzf{box-sizing:border-box;margin:0;min-width:0;-webkit-text-decoration:none;text-decoration:none;color:inherit!important;position:static;}.css-jspxzf:active,.css-jspxzf:visited,.css-jspxzf:hover,.css-jspxzf:focus{-webkit-text-decoration:none;text-decoration:none;color:inherit;}.css-jspxzf:focus-visible{outline:none;}.css-jspxzf::after{content:"""";position:absolute;left:0;top:0;right:0;bottom:0;}【介護職】正社員デイ",FUJI（介護）,,森下功三,426-0035,,,介護サービス,,,,,,,,,,,,,,,,
90234,乙訓医療生活協同組合,,075-932-6221,京都府向日市寺戸町殿長37,https://xn--pckua2a7gp15o89zb.com/jb/9680670b3ecc5b01c0e65283437b26e0,https://www.otokuni-hcoop.com/,介護職・ヘルパー／医誠会診療所居宅介護支援事業所,ビイサイド（介護）,,,,,居宅介護支援,,,,,,アルバイト・パート,,,,,,,,,,,
112298,亜東商事株式会社田名工場,,046-284-2280,神奈川県愛甲郡愛川町中津字桜台4086番地,https://xn--pckua2a7gp15o89zb.com/jb/1428094c338b160be5b8dd730e0810de,,食品製造加工の工場内作業,asia（介護）,,佐々木太郎,,15名,,,,,,,正社員,,,,,,,,,,,
90321,京都Y&I株式会社あじさいのもり京田辺,,0774-62-7671,京都府京田辺市草内南垣内6番地,https://xn--pckua2a7gp15o89zb.com/jb/ca89653cc76a3e51bef28d57b503bd4a,https://yandikk.biz/senior/,介護支援専門員／あじさいのもり京田辺,ビイサイド（介護）,,,,,サービス付き高齢者向け住宅,,,,,,正社員,,,,,,,,,,,
367381,京都ヴィラ株式会社愛仁苑,,075-712-2800,京都府京都市北区上賀茂ケシ山1番地,https://kyoto-villa.com/,https://xn--pckua2a7gp15o89zb.com/jb/562f3f99d7e310d77999c3a26ccabe78,介護支援専門員,FUJI（介護）,,森本博子,603-8041,,,介護サービス,,,,,正社員,,,,,,,,,,,
80207,介護ジャパン株式会社デイサービス<クラス四日市笹川>,,059-329-5058,三重県四日市市笹川4-106-15,https://jp.indeed.com/rc/clk?jk=3b6380bead485455&fccid=854b1d0f4a0c6cf0&vjs=3,https://ahc.co.jp/business/#bland_class,無資格から始められる介護スタッフ新着,ビイサイド（介護）,,,,,,,,,,,正社員,,,,,,,,,,,
795899,介護のミモザ株式会社ミモザ熱海湯庵,,0557-86-5551,静岡県熱海市桜町2-15,https://mimoza-care.com/,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l10e64018974141c82d7a0259ade8309b&p=t%2BAK7k0GmMUr0ZRss/MBm5K4/U1tt2CbLS9YoEpISSTsDexSQaMH7efsKB0jJ2CuFngFPVlj42dclqcBWR9c21JWomuoIcoEUG1XpI21Wv7dlP09pceOARy92thxM2f3NvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINt5l0tGLF58ZUgEgiWM/FNgg9uueC/3Uo37MEPeZEgqm1c4nUiLnykUxIU/%2BXiqRso7NPKvu1lLeG38Te7I7wXK43SLMl31%2BT9lpWf2Ivhum%2Bh9xUGaeQsr8BAQgxQ8Oz9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HqhfnAXfCACExh6HFCj2VwdA3qHPG9V1513ZYcFuw0uiXb0BpZuDULojrLmViQ73jEdKxK4KlqaVzV5KK9/8bYT%2BVzV3FrurJiBaaP3yaLtl67T1pe6j2/3Ekl4ko8E/p&ph=70b2c1f7a6f4&phv=1,介護職員／初任者研修／日勤・夜勤両方,VIETA（介護）, , ,,,,介護,デイケア,,,,正社員,,,,,,,,,,,
93587,介護付き有料老人ホームニッケあすも一宮,,0586-85-5971,愛知県一宮市今伊勢町本神戸字前畑1,https://xn--pckua2a7gp15o89zb.com/jb/208e207d3970e062f83551d243fc3411,https://nikkecare.com/,社会保険完備の職場で介護職／ヘルパー,ビイサイド（介護）,,,,37,,,,,,,アルバイト・パート,,,,,,,,,,,
116146,介護付有料老人ホーム スカンセン泉佐野株式会社ジャスティス,,072-462-5029,大阪府泉佐野市泉ケ丘2-4-10,https://jp.indeed.com/rc/clk?jk=d8931aec3800e22b&fccid=3f3c9e40cf1c3716&vjs=3,https://skansen.jp/,介護スタッフ(常勤)新着,圏友（介護）,,,598-0072,-,,介護付有料老人ホーム,,,,,正社員,,,,,,,,,,,
142401,介護付有料老人ホームみっかいち有限会社ウェルフェア三重,,059ｰ381ｰ1133,三重県鈴鹿市三日市3丁目17-5,https://jp.indeed.com/company/%E3%82%A6%E3%82%A7%E3%83%AB%E3%83%95%E3%82%A7%E3%82%A2%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97/jobs/%E4%BB%8B%E8%AD%B7%E8%81%B7%E5%93%A1-%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%E3%83%9B%E3%83%BC%E3%83%A0%E3%81%9F%E3%82%93%E3%81%BD%E3%81%BD-1867d093c2c4876b?fccid=c344bbacbae16355&vjs=3,http://www.welfare-mie.jp/rh-mikkaichi/index.html,介護職員スタッフ,さくら（介護）,,,513-0807,,,地域密着型特定施設入居者生活介護,,,,,,,,,,,,,,,,
549170,介護付有料老人ホームモーニングパーク主税町,,052-937-8071,愛知県名古屋市東区主税町4丁目26,https://www.trustgarden.jp/,https://xn--pckua2a7gp15o89zb.com/jb/c262632545093d51138fb7b33f9d825b,介護福祉士／介護施設,グローバル（介護）,,,461-0018,,,介護,介護付有料老人ホーム,,,,正社員,,,,,,,,,,,
94243,介護施設ひがしやま社会福祉法人コミュニティ福祉会,,072-230-0307,大阪府堺市中区東山７１９－１,https://xn--pckua2a7gp15o89zb.com/jb/006080f98e6acf0793bdac9586fd0f86,http://www.community.or.jp/,介護職員,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員</li>",,,,,,,,,,,
494146,介護施設ひがしやま社会福祉法人コミュニティ福祉会,,072-230-0307,大阪府堺市中区東山７１９－１,http://www.community.or.jp/,https://xn--pckua2a7gp15o89zb.com/jb/01eb9efbb096590ea8d66507b903bd34,資格の無い方も可もグループホーム介護職員,グローバル（介護）,,0,,,,,,,,,正社員,,,,,,,,,,,
577342,介護老人保健施設　照隅苑,,0183-78-7200,秋田県雄勝郡羽後町床舞軽内198-1,,https://xn--pckua2a7gp15o89zb.com/jb/215d9781698d8cf7b3efc3b3eeaf0b08,介護職・ヘルパー初任者／夜勤／車通勤OK／交通費支給／退職金制度あり,SOUND（介護）,,浦野和子,012-1133,,,介護,介護老人保健施設,,選択する,選択する,正社員,,,,,,,,,,,
939506,介護老人保健施設 由季の里,,022-226-4633,宮城県仙台市青葉区折立4丁目1-15, ,https://xn--pckua2a7gp15o89zb.com/jb/f8c395aa31944656c94cdb2b97b6f6a8,介護職・ヘルパー／年間休日110日以上／未経験者歓迎／賞与あり,SND（介護）, , ,,,,介護,介護職員,,選択する,選択する,正社員,,,,,,,,,,,
897364,介護老人保健施設エスポワール岩槻,,048-793-3612,埼玉県さいたま市東岩槻駅徒歩7分,https://xn--pckua2a7gp15o89zb.com/jb/2c8d54324d46d7dfd37f80fa9795e2b7,https://xn--pckua2a7gp15o89zb.com/jbn/37ae88ee97982fc0801d1920818aa8c6,社会保険完備の職場で介護職／ヘルパー,モンキークルー（介護）,,髙野　覚,359-0001,600,,介護老人保健施設,,,,,正社員,,,,,,,,,,,
990448,介護老人保健施設エスポワール岩槻,,048-793-3612,埼玉県さいたま市東岩槻駅徒歩7分,https://xn--pckua2a7gp15o89zb.com/jb/2c8d54324d46d7dfd37f80fa9795e2b7,https://xn--pckua2a7gp15o89zb.com/jb/7d0c869b2c93d48856937c7f545cf1b6,社会保険完備の職場で介護職／ヘルパー,LINK（介護）,,髙野　覚,359-0001,600,,介護老人保健施設,,,,,正社員,,,,,,,,,,,
1007769,介護老人保健施設エスポワール岩槻,介護老人保健施設エスポワール岩槻,048-793-3612,埼玉県さいたま市東岩槻駅徒歩7分,https://xn--pckua2a7gp15o89zb.com/jb/2c8d54324d46d7dfd37f80fa9795e2b7,https://xn--pckua2a7gp15o89zb.com/jbi/d2fd1f405715b62d01b505a16a246615,社会保険完備の職場で介護職／ヘルパー,光誠会（介護）,,髙野　覚,359-0001,600,,介護老人保健施設,,,,,正社員,,,,,,,,,,,
566280,介護老人保健施設けんゆう苑,,0735-66-1021,和歌山県東牟婁郡串本町有田499-1,https://xn--pckua2a7gp15o89zb.com/jb/ad2cdde933b191032abfc368b8849a27,http://i-kenyukai.com,介護スタッフ,SOUND（介護）,,,,,,介護,,,,,正社員,,,,,,,,,,,
493303,介護老人保健施設さなげ,,0565-21-0331,愛知県豊田市広美町郷西80,https://sanage.jp/,https://xn--pckua2a7gp15o89zb.com/jb/614aa2fd1588a48f3f66c869bfe0583c,介護老人保健施設介護職,グローバル（介護）,,鈴木克宏,470-1215,180,,介護老人保健施設,,,,,正社員,,,,,,,,,,,
898307,介護老人保健施設ルーエしもつま,,0296-44-8000,茨城県下妻市江1832,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bjp-DEGqFJpvc72WbzP45gqCA-k1fVEwccmGcvPikcxci4ci2XlzEwj5jWIfV_5eGr-3mTMc4ydd4D4_Xb4XmZUC8BzleJExFKORc7akoLFCw4L_XD3NQFi6hJLZFQCiBcj4UE6av5RAP7s7yUpMYDYN_GODTl0K8t0Ig-9q9symBRkXB3NLREaBH11MlcijWd4Q-O3tYPJv_PJ2G6BS_eCkrJJiwIyflnpGM0s7GY9A-rz90FOubeuudDZqhKJxGScg1h0QEYzf5pjzDr-tzP4EaIZMQwLmLjGvGIIRKv8DgZmZOteuwnRvQ7R0Id9HXVru8t4tItDtAAwb63jF7OcTJgyhPlYa6WKrKSVSe2gzDZMiT0SEg1DeumHHbI48NfI8ljmFXAT5slRfHwhmSSbDZtIu6wLUtPX2LuzqCYsSwbARjIXm9biKY8BndV3VCDUAFnVLvVaZix3l4qOe20HwL4IHxV-bHVfiMN6dbvwKmB3L6tLW3aeXPg4vfBd8Q8n0WXouUgcENmH0XiQlqb2YiolEv4FdCnbECIJ6Ym2yGVelwawZU-WD5-YEGZ7eCBPHo3P9Abnr2PJq12ZhxpEhgmTGZOmWkdq-ZmEHSLUKqIpEC60B90RwsmaYZRK8jkn34gAm9G1uZZQPsOTg0KTHIVgR7Txntz8SAr7ICrgYJdzg8B69EiO6zTwcTqXoR35rqR0lIKfk4otfc5JLenRPi95B_715mSVXeI7opOjjbIX9r0mXI_&p=11&fvj=1&vjs=3,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l097debf70cfe5b780632b73a6592261f&p=t%2BAK7k0GmMUr0ZRss/MBm5L7EJrXe7Jq6cLzm560gJLWPxp/rGXdzzdib8tuiJ0FWgEFj8E%2BK2a0BdZPT7Y9Eml87zyrCIlpVFiNOq8N%2BM48iMiD0QybfafMugdyboRwNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINnThm5kpyoh2GQah4uqRNtHhprSJuCzoeCCYXIN0Rrni1c4nUiLnykUxIU/%2BXiqRssYwbI%2BEn5sQHyldKmGBYS2Vh1XqVCQqhHyOh4vQ/gSYEZy/mLutWl9vDNksIpZDt9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HCMVaBHfBAmizL4Y6MrKMfUHQhuZJ/mqLtDPnNojnUls/PyFj%2BmIaNvPFPzN6FO3YjhGn0yzmcPwtClcJv4gdiwfAEOn%2B1sdIC8y08Ud/DqzyX/S4KiVuYVtyr8vRcFWiyXSzuEuhC06iul8iUTh6aA%3D%3D&ph=a24dd47fe9f6&phv=1,介護老人保健施設の介護職員/賞4.1/無資格・未経験から/JP000683,モンキークルー（介護）,,玉尾　洋,304-0002,80,,介護老人保健施設,,,,,,,,,,,,,,,,
914646,介護老人保健施設勝田,,029-276-3111,茨城県ひたちなか市中根5125-2,https://xn--pckua2a7gp15o89zb.com/jb/4bdc934791ddf3ca9490808456678134,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l32e24a7fc8fac69daab3dfdc82424012&p=t%2BAK7k0GmMUr0ZRss/MBmweMK7goX9VOQol0h6fIvC2u8lgeYldfQxFlkWJRybv1WIXD6IqNJ0BMuNv4eR3kGA/PRXX0j1EvMIxYtrtJfJvMJV09kWUHF/jOhzAdPyGMoftjdNyTVdLGR2pfgAM6JLjDbgKRX3aJBUKeioCL1rmRdMFeNupzviu4HD%2Bt5p2mZPPWAwzxIkDsI4wxyTGNnA7i9H0QU4BP/32MV9VFgr3SLc5VvLF/cd68NnixO%2BkDB2cem2qmqFDrMTJ%2BYhnGw4ej8pFP6xGeK0OwGYwmcURGUSjUGCNyIJ4Ic9sorrmGIhUvfu0AWbefMXl7vmv6EtErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3HD1P0cq6X/7ZllQOgHeCDrYwDd50rgPG3xyVOFslSqZ%2BNgpYpGR9wA2PwS3O34vXhVlWGdZKnWaFXWXUnFuwYVA5wSGXBQaxJVzAdaqE8QEIOj9RBPp/8wI8i0FAnhr6N/X6qOYpLvLZlFJ4QKKbF8NPWaqYSDeTpt6LRhEnlfS5VdoOzIRTCUACfYp3nLfeR&ph=c2daee2fdf02&phv=1,「年間休日120日」プライベートの時間がとれる老健での介護職...,LINK（介護）,,木村 剛,312-0011,,,,,,,,契約社員,,,,,,,,,,,
1012113,介護老人保健施設勝田,介護老人保健施設勝田,029-276-3111,茨城県ひたちなか市中根5125-2,https://xn--pckua2a7gp15o89zb.com/jb/4bdc934791ddf3ca9490808456678134,https://xn--pckua2a7gp15o89zb.com/jbn/ddfbcf3e3dee78fc744954c1f2e15516,「年間休日120日」プライベートの時間がとれる老健での介護職...,モンキークルー（介護）,,木村 剛,312-0011,,,,,,,,契約社員,,,,,,,,,,,
907157,介護老人保健施設富士山苑,,0287-84-1588,栃木県那須烏山市滝田1868-28,https://xn--pckua2a7gp15o89zb.com/jb/f47dfe1de2e5189936221567a1bee313,https://xn--pckua2a7gp15o89zb.com/jb/d30ce86f402528213e545a6e03143fdc,ヘルパー・介護職,モンキークルー（介護）,fuji-rou@alpha.ocn.ne.jp,,,,0287-84-1688,,,,,,正社員,,,,,,,,,,,
990478,介護老人保健施設富士山苑,,0287-84-1588,栃木県那須烏山市滝田1868-28,https://xn--pckua2a7gp15o89zb.com/jb/f47dfe1de2e5189936221567a1bee313,https://xn--pckua2a7gp15o89zb.com/jb/d4a02e3be16011a7f2529e55a58402e8,ヘルパー・介護職,LINK（介護）,fuji-rou@alpha.ocn.ne.jp,,,,0287-84-1688,,,,,,正社員,,,,,,,,,,,
439966,介護老人保健施設峡西老人保健センター,,055-282-7000,山梨県南アルプス市下宮地421,https://xn--pckua2a7gp15o89zb.com/jb/0abe6ed26eeaaef8e69b22c40aeec482,,,コンシェルテック（介護）,,,400-0405,,,介護,,,,,,,,,,,,,,,,
523533,介護老人保健施設島村洗心苑,,047-392-3946,千葉県松戸市和名ヶ谷660,https://senshinen.com/,https://xn--pckua2a7gp15o89zb.com/jb/1e5f454672e7de8909d723026eacbc58,介護職・ヘルパー,グローバル（介護）,,,270-2232,,,介護,介護老人保健施設,,,,正社員,,,,,,,,,,,
82564,仮称 生活介護羽曳野株式会社ディール,,050-1844-0546,大阪市中央区南久宝寺町1-4-15-5Ｆ,https://jp.indeed.com/rc/clk?jk=3e4da711b8112196&fccid=3a0594ec331ac904&vjs=3,,今春open資格支援有管理者兼サービス管理責任者新着,ビイサイド（介護）,,,,,,,,,,,正社員,,,,,,,,,,,
135851,伊勢農業協同組合,,0596-62-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,さくら（介護）,,西村　隆行,516-2102,,,訪問介護、居宅介護支援、デイサービス,,,,,正社員,,,,,,,,,,,
151793,伊勢農業協同組合,,059-662-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,さくら（介護）,,西村隆行,516-2102,,,,,,,,正社員,,,,,,,,,,,
391123,伊勢農業協同組合,,0596-62-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,FUJI（介護）,,西村　隆行,516-2102,,,訪問介護、居宅介護支援、デイサービス,,,,,正社員,,,,,,,,,,,
391124,伊勢農業協同組合,,059-662-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,FUJI（介護）,,西村隆行,516-2102,,,,,,,,正社員,,,,,,,,,,,
414406,伊勢農業協同組合,,059-662-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,コンシェルテック（介護）,,西村隆行,516-2102,,,,,,,,正社員,,,,,,,,,,,
453286,伊勢農業協同組合,,0596-62-1125,三重県度会郡度会町大野木1858番地,https://xn--pckua2a7gp15o89zb.com/jb/2da8b2d642e39dfe84fc2d686ae6a7e0,https://www.jaise.jp/,サービス提供責任者・介護福祉士歓迎,SOUND（介護）,,西村 隆行,516-2102,,,訪問介護、居宅介護支援、デイサービス,,,,,正社員,,,,,,,,,,,
387145,伊東市立養護老人ホーム平和の杜,,0557-45-0586,静岡県伊東市吉田825-1,https://www.jyuji.or.jp/ito_city/heiwa/,https://jp.indeed.com/company/%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE-%E4%B8%83%E6%A0%84%E3%83%AD%E3%83%BC%E3%82%BF%E3%82%B9%E3%82%B1%E3%82%A2%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97(%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE-%E5%86%85%E7%94%B0%E7%A5%A5%E4%B8%89%E5%BB%BA%E7%AF%89%E4%BA%8B%E5%8B%99%E6%89%80)/jobs/-602046f0526ef1e2?fccid=ffae9754e2d687f9&vjs=3,養護老人ホームの介護スタッフの業務,FUJI（介護）,,鈴木啓之,414-0051,,,介護,,,,,,,,,,,,,,,,
817272,会株式会社NEXTINNOVATION,株式会社NEXTINNOVATION,06-6914-4567,大阪府門真市堂山町20-31,https://next-inv.com/,https://xn--pckua2a7gp15o89zb.com/jb/5043bd7434feca32422effb4db9d0fa0,介護スタッフ／特別養護老人ホーム,ジョイスリー（介護）,,,,,,介護,介護,,,,正社員,,,,,,,,,,,
437617,会津医療生活協同組合,,0242-28-1272,福島県会津若松市東千石1-2-13,https://aizu-health.coop/,https://jp.indeed.com/rc/clk?jk=95d1f3eb24bb2eb4&fccid=3d0958ac80ab110b&vjs=3,ケアマネジャー,TAKARA（介護）,,,965-0818,,,介護,デイサービス,,,,,,,,,,,,,,,
77365,住宅型有料老人ホームだんらん美濃加茂,,0574-24-3576,岐阜県美濃加茂市加茂野町鷹之巣907,https://xn--pckua2a7gp15o89zb.com/jb/5ce8df5095035d3dc316223a74502d2e,,有料老人ホームにおける介護業務,ビイサイド（介護）,,小川美幸,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
78032,住宅型有料老人ホームナーシングホーム寿々愛西,,052-414-5585,愛知県愛西市北一色町北田面２６２−１,https://xn--pckua2a7gp15o89zb.com/jb/d38a230670e15ff2ec55063f18161aa9,https://jujugroup-aisai.work/,週3日～OK介護スタッフ,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">アルバイト・パート</li>",,,,,,,,,,,
81970,住宅型有料老人ホームハートリンク豊田,,0565-75-2301,愛知県豊田市西中山町稲場106−1,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l895f3322e4e1231cc66d7ddf9e32cb13&hier=search&st=&pg=1&ar=3&rk=1&ro=6&emp=&pay=&upd=&ext=&q1=%E4%BB%8B%E8%AD%B7&q2=%E5%B2%90%E9%98%9C%E7%9C%8C&actp=ls&fr=bz&frpgr=4&frro=4&pgr=26&ph=6b415e245095&phv=1,http://heart-lc.com/home_h_toyota/,夜勤シフト回数を相談可能な介護士,ビイサイド（介護）,,,,,,,,,,,"<li class=""c-icon c-icon-result p-result_icon p-result_employType"">正社員</li>",,,,,,,,,,,
400469,佐野厚生農業協同組合連合会,,0283-85-8823,栃木県佐野市堀米町 3956-10,https://jasanoko.or.jp/index.php,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DZcvbTJ1osQj0yN04olcXHy8fHS7jAagil0wfyFJQnxBAxBvzcbX8CgQh00YPB9WZ7odNh8Cf_INJ0f13ieNo5bXW6kC054qCy7TnMh_SjP65EVxLHGpfIQ0lfTUGSEwOEkKUb16d4rdxCTB6DuO_SJmyFcQDt3yCNr9eh3a9lqb-l5xLWMRcvD-oCi7N4nWXNegHJQlmhufu1QIzll-4YG3PSvf9bILh97rAkqI5w1KkjbEmQKh-S52LF_IMhAHWVa5Rkw7_HKvjNspBUeCblohomDb5iTcenP6IG9lfqqYSBcJQo4p1POaYPcUK4P_1A6IgFLZCSrxjirg7FiTPSUT6XzqwVKUTd05MoYMziC34VjgrHvIJcc4g6eqh3l1ZStaEm8YusCjzqBWkEXFfD2b-p4_lHVb5UxyOEDHQoe8jCHBD3quSTLo20arshjCizt-skK7LGBt0cZr-YfYVi3StscNRwCOR7nru21lTLrvMwi7QyJWQzUAj5yboIcjKCOm3eiokMk_HniBDjJVE3C78KRW-XRMvcsV6CO1q9E-XY4TIqwKRGDNGrQ9ZObPBg7OgR5UIyub9wkoSRwGcaDXdQzhGVU_R4QPYHkx4j9H94rHqF3gMNDYj418QjE00g6SjgBwyHukfPFhhtd7eJxqvcccNKVEQPuYrl7Lra-xW4e3mC_rzRhxoHSdGLuaLN2ztsPkANal8r7ZPC5c62_0HyJufARSm4336WW1KlrvIrvxNpSEcB1N8x1pzUtzU6BUaSH12OLwElP3167yaGLGQA5V0LNSPmGQ5xoOi1MbwBb0a7KRJekjXzsMLIuwdPbHzMzHmYb5q0XKBz756Jw44ws1B_a9mEEqRrTvFsVTN6hIHfzCcR1QK240_BsCE=&xkcb=SoD8-_M3UgdkhV2SKp0BbzkdCdPP&p=19&fvj=0&vjs=3,介護職・ヘルパー/特別養護老人ホーム/介護福祉士/経験者優遇,SOUND（介護）,,,327-0843,,,介護,,,,,,,,,,,,,,,,
435159,佐野厚生農業協同組合連合会,,0283-22-5222,栃木県佐野市堀米町1728,https://jasanoko.or.jp/index.php,https://jp.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Deo6dyJ5l_BCCYVqlEYmkqejhh1jFbjzH4V4t-aIVbOHDsyfanzx17uoZ7Nz6b5B2kU5bOzs3dcHR91g2G4x3bD0K62n6YJvR2d-JZjuSfx4umsoYaZlXDJHZkiHcJFgPwboZh3xWyZGTp3UtjQuWvthSp0-ajMUpXfvOkMEJJ3sL709SjEV6_Yqp_kTPwbZGrGLaU3H6b_qr5864aGaEOB-Mu29SgdYWq_delKgqsU6oECOfXurQKWyeKVv89MVawVy4wfWA0eZ3tPZV7Kz5d4-Qg6Hcbfq_laJ6gToJLc8f-hzSL1MltuAi4JKqHGAK0Db1A1CklU6OLXMHtrUhOwoSl6zOQl3YGRR_1CrerPQ4-pRHAfLyLVYtBhJdqtZKSbWeTpjVP5Y7WNISBE902WpDBTZ9GPysm5tEUoZOsws4nnTrL2lxDqzqPjcruYW4Q5S3ZTAtUixqYkfkFDZpnzaQkq00pYDT2B9x0LWuB2UWea3T8HTs6VECUdtpe9PAZXn0XyW4vDxKXs9-Fku6rZ005aPCoSKNk1-5RytLmJbfeiDzvLQ8VqlQbU48w2c1nb-3Y8GCF7BnSVsG3PeBAB8h_997zSoQBr62es6hdpI5nBmoTB6Gj5anbyAh7LKY-QPAX0XnMfmX_QjngW3PYAflyiyvIFOq3iL4DLZuMDBX5fcHmkfgDCsD14K1jc3D-6B4p881jzbh0LJYVfBCBIIpzpaMflV8xFUCzm8Hbm5HBcKBfEvHS_BI0iEr3gPiBVoRBb10XyR0Ihwv3ZOJUv4vn77coO-yiZeb_5zTl7wag2ZXhP4XyeFch8F87tpb5h0IPQDBti75cgRHGL0HFup181jrgLLiKmJNF92u8fpJsQ18IXBcFddMlWczrYtPp8QMsjQeMjA==&xkcb=SoDY-_M3R0rrqvwtB50DbzkdCdPP&p=43&fvj=0&vjs=3,介護老人福祉施設/介護職/正社員,TAKARA（介護）,,,327-8511,,,介護,通所リハビリテーション,,,,,,,,,,,,,,,
529219,佐野厚生農業協同組合連合会,,0283-22-5222,栃木県佐野市堀米町1728番地,,https://xn--pckua2a7gp15o89zb.com/jb/16b10579894c187b577139af55438307,特別養護老人ホーム／介護職,フコックス（介護）,,時﨑　栄,327-8511,,,介護,特別養護老人ホーム,,,,正社員,,,,,,,,,,,
