id,company,store,first_name,last_name,first_kana,last_kana,tel,tel2,fax,mobile,industry,mail,url,people,postnumber,address,caption,remarks,status,created_at,updated_at,memo_5,title,other,url_2,inflow,business,price,number,history,area,target,start,choice,sfa_statu,contact_url,meeting,experience,extraction_count,send_count,worker_id,genre,forever,customers_code,requirement_title,price_title,experienc_title,refund_title,usp_title,other_receive_1_title,other_receive_2_title,other_receive_3_title,industry_code,company_name,payment_date,industry_mail,worker_update_count_day,worker_update_count_week,worker_update_count_month
599126,株式会社げんきくらぶ,,細間　さち子,,,,011-520-5013,,,,er（介護）,,,14,,北海道札幌市中央区南九条西１４丁目１番１４号,,,,2024-05-16 18:23:48 +0900,2024-05-16 18:23:48 +0900,,福祉施設の介護職／現職にお悩みの方へ／4ヶ月以内に転職／高定着率／残業なし／経験者歓迎,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/dee21bc54fc55c61181b8e769db4c3de,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
599127,有限会社モーニング,,田尾　美江子,,,,011-868-0001,,,,er（介護）,,https://morning-sapporo.jp/,22,,北海道札幌市白石区本通14丁目5番25号,,,,2024-05-16 18:23:48 +0900,2024-05-16 18:23:48 +0900,,介護職員・ヘルパー／サービス付き高齢者向け住宅モーニング,正社員,https://xn--pckua2a7gp15o89zb.com/jb/4f2ed64c068e795b98a970c63e1c5e55,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
599128,株式会社　ケアサポートアビタシオン,,中原　亨,,,,011-252-9931,,,,er（介護）,,,13,,北海道札幌市南区澄川4条3丁目5-3　澄川診療所2階,,,,2024-05-16 18:23:48 +0900,2024-05-16 18:23:48 +0900,,住宅型有料老人ホーム介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/9ffee43a4257dc4d35c20f4a067132b4,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
670220,株式会社ハートフルケア,,清水　 仁,,,,045-507-5517,,,,er（介護）,,,13,,神奈川県横浜市都筑区茅ヶ崎中央18-2　カミノフォレスト4F,,,,2024-05-26 17:35:42 +0900,2024-05-26 17:35:42 +0900,,介護付有料老人ホームの介護職員／カーサプラチナ中馬込,正社員,https://xn--pckua2a7gp15o89zb.com/jb/41b915ae6f26b9f68fe5be28e013c292,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
670239,東京海上日動ベターライフサービス株式会社,,小林　信昭,,,,03-5717-1818,,,,er（介護）,,https://www.tnbls.co.jp/mizutama/,2245,,東京都世田谷区用賀４丁目１０番５号,,,,2024-05-26 17:35:57 +0900,2024-05-26 17:35:57 +0900,,サービス提供責任者／みずたま介護ステーション練馬,正社員,https://xn--pckua2a7gp15o89zb.com/jb/1897cb9ffe032cb51054ad5d4ec451f8,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
671580,株式会社和み,,田村　顕也,,,,048-778-9993,,,,er（介護）,,https://nagomi753.co.jp/,16,,埼玉県北足立郡伊奈町学園３丁目４５,,,,2024-05-29 19:23:32 +0900,2024-05-29 19:23:32 +0900,,住宅型有料老人ホーム介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/73d4c5c82d746eba564c0c2cdf1d4acb,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
671586,株式会社クローバー,,黒崎　寿雄,,,,0463-22-1233,,,,er（介護）,,https://sunlife-hd.jp/,19,,神奈川県平塚市馬入本町13番11号,,,,2024-05-29 19:23:34 +0900,2024-05-29 19:23:34 +0900,,住宅型有料老人ホーム介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/52a74e8995dc4dfea67e1069ce0e6b9f,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
671589,医療法人財団アカシア会,,大場　敏明,,,,048-950-3330,,,,er（介護）,,https://akashiakai.com/,5,,埼玉県三郷市早稲田３丁目２６番地３,,,,2024-05-29 19:23:35 +0900,2024-05-29 19:23:35 +0900,,介護職員・ヘルパー／グループホーム／アカシアの家ファンハウス,正社員,https://xn--pckua2a7gp15o89zb.com/jb/7254615a9fa760942860ab3b14505d54,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
671599,あおき企画株式会社,,髙橋　豊,,,,0495-22-7871,,,,er（介護）,,,17,,埼玉県本庄市東台1丁目4番37号,,,,2024-05-29 19:23:39 +0900,2024-05-29 19:23:39 +0900,,介護職員・ヘルパー／有料老人ホーム／ナーシングホームこころ本庄,正社員,https://xn--pckua2a7gp15o89zb.com/jb/653ac80f9ea0dcbdbb1c8edcb95f09dd,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
671602,医療法人新産健会,,杉江　桃太郎,,,,011-598-1470,,,,er（介護）,,,25,,札幌市中央区旭ヶ丘1丁目10番1-108,,,,2024-05-29 19:23:40 +0900,2024-05-29 19:23:40 +0900,,介護職員・ヘルパー有料老人ホーム実務者研修夜勤手当あり,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l91224a6ad6879fa3bfcd907456ddd1e9&p=t%2BAK7k0GmMUr0ZRss/MBmxDHgj8%2BWmk7kf/qz55IrM7DddC7GTp42yzUljJE3v5Jo%2B3DKlJBKPSMjw5Tdns7PWCn/3XZP%2BeK6oLzFM2jSlSg85lyVHCFIq9eSJ22iFUlfoss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgj4Q3df0ew5ICXzqlV14SO2TFmcp%2BD0/2LGjAe5ZfBbiPr2TKj52gz9DEybHbhQwm9XOJ1Ii58pFMSFP/l4qkbIjcHwKgMChElSU5PgHYJydpDXhI6isajx526FFQZupOHoOlQaaba1XDXmnEUFNiUbRK7KVNLqigiqZggBDIVXiQln/aBq/Za/rDgkK85ndx9jW0e31ZeEAxxgl7sCAtGXatsnVbJ/QY1ymNmje2HHYzi8KxEZ3yUs7rfiu52wuDVko8a1cbq4Ii9zpCzzqBLyqB50g3MRscQw6CPIgy2uNe0KTsQDMAQmuqadpTHAUWEuvdhsERN6oklx3mlE5lKk%3D&ph=98a2a19fb04a&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
672782,株式会社さくら,,木瀬　智久,,,,06-6336-5877,,,,グローバル（介護）,,https://www.kaigo-sakura.biz/index.html,,561-0832,大阪府豊中市庄内西町3丁目10番27号,,,,2024-05-29 19:33:36 +0900,2024-10-26 21:27:09 +0900,,ヘルパー／在宅／訪問サービス／介護支援さくら,正社員,https://xn--pckua2a7gp15o89zb.com/jb/d180ddc1f11734e897b291816b23b784,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
672980,有限会社南風,,若井　利惠子,,,,072-734-6729,,,,グローバル（介護）,,https://hp.kaipoke.biz/2h7/index.html,,562-0042,大阪府箕面市百楽荘4丁目3番15号,,,,2024-05-29 19:34:56 +0900,2024-10-26 21:27:09 +0900,,有限会社南風もみじデイサービスの介護職・ヘルパー／女性活躍／駅チカ・駅ナカ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/a246c15a26e4c6936516ddac2182b1fb,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
673025,株式会社木漏れ日,,尾野小夜子,,,,072-987-6512,,,,グローバル（介護）,,,,579-8066,大阪府東大阪市下六万寺町3丁目2番21号,,,,2024-05-29 19:35:12 +0900,2024-10-26 21:27:09 +0900,,介護職／有料老人ホーム／住宅型有料老人ホームこもれび,正社員,https://xn--pckua2a7gp15o89zb.com/jb/5e97795f9a68cf81af2fc22fa90ce13c,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
676300,有限会社大師金属商事,,佳永　智子,,,,044-222-0056,,,,グローバル（介護）,,,,210-0001,神奈川県川崎市川崎区本町１－８－２３,,,,2024-06-10 22:28:19 +0900,2024-10-26 21:27:12 +0900,,サービス付き高齢者向け住宅介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/3646e7a0763cc2ba1606817e8c4aec79,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
676333,有限会社　フラワーケア,,菅原　由美,,,,0466-23-4500,,,,グローバル（介護）,,https://nursecare.co.jp/,,251-0025,神奈川県藤沢市鵠沼石上１－６－１　Ｂ１Ｆ,,,,2024-06-10 22:28:30 +0900,2024-10-26 21:27:12 +0900,,サービス付き高齢者向け住宅介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/f8115c3db7eb8442e5a264f80bf0e1bb,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
676392,株式会社ヘルパーステーションはなみずき,,小手幸一,,,,0475-77-8596,,,,グローバル（介護）,,,,283-0053,千葉県東金市東中島１５８－１２,,,,2024-06-10 22:28:49 +0900,2024-10-26 21:27:12 +0900,,介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/6f084429686fcaee4e035e68107fc089,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
676418,株式会社新くらし工房,,平野香,,,,0438‐30‐0231,,,,グローバル（介護）,,https://oribiov.wixsite.com/newlivingworkshop,,292-0827,千葉県木更津市港南台1‐31‐５,,,,2024-06-10 22:28:58 +0900,2024-10-26 21:27:12 +0900,,介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/7b6b25d368e2aaeb8c4116afa3d1feb6,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
676458,株式会社プラチナサービス,,鎌形　邦雄,,,,043-300-3001,,,,グローバル（介護）,,,,266-0005,千葉県千葉市緑区誉田町２丁目２１番地５０,,,,2024-06-10 22:29:11 +0900,2024-10-26 21:27:12 +0900,,介護士,正社員,https://xn--pckua2a7gp15o89zb.com/jb/9613a7154c6f1b314867db42a7121dbe,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
677458,株式会社ケアメディカル,,沢井　昌義,,,,048-680-581,,,,グローバル（介護）,,https://care-medical.co.jp/,,337-0003,埼玉県さいたま市見沼区深作3-27-6,,,,2024-06-13 17:43:01 +0900,2024-10-26 21:27:13 +0900,,サービス付き高齢者向け住宅介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/40680595a47b103391fb8f399a945a49,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
677462,有限会社仁,,木村高仁,,,,048-950-2282,,,,グローバル（介護）,,https://www.miyako-group.jp/,,341-0003,埼玉県三郷市彦成2-336,,,,2024-06-13 17:43:03 +0900,2024-10-26 21:27:13 +0900,,住宅型有料老人ホーム介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/2e062ff845ae8d8b49b8ec3a82522176,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
677469,医療法人社団清心会,,高木　正人,,,,04-2952-1000,,,,グローバル（介護）,,https://shisei-hp.or.jp/,,350-1332,埼玉県狭山市大字下奥富１２２１番地,,,,2024-06-13 17:43:06 +0900,2024-10-26 21:27:13 +0900,,介護老人保健施設介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/bbbc86010c6b2fbb6563c9329f13be5c,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
677497,有限会社寿サービス,,後藤由紀夫,,,,048-781-3923,,,,グローバル（介護）,,,,362-0064,埼玉県上尾市大字小敷谷71番地5,,,,2024-06-13 17:43:19 +0900,2024-10-26 21:27:13 +0900,,介護タクシードライバー,正社員,https://xn--pckua2a7gp15o89zb.com/jb/c7c8cdd5341245965391a77fbf48e645?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=referral,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
677509,日研工業株式会社,,出原　直朗,,,,052-982-8300,,,,グローバル（介護）,,https://nikkenkougyo.co.jp/,,462-0006,愛知県名古屋市北区丸新町４４９番地,,,,2024-06-13 17:43:24 +0900,2024-10-26 21:27:13 +0900,,小規模多機能介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/1d1be69678089b4f8e6288038a95b3fc,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
677510,株式会社　アイ・ケア,,應矢　新吾,,,,06-6332-3510,,,,グローバル（介護）,,,,561-0827,大阪府豊中市三国1-8-23-301,,,,2024-06-13 17:43:24 +0900,2024-10-26 21:27:13 +0900,,介護支援専門員越谷市大竹常勤,正社員,https://xn--pckua2a7gp15o89zb.com/jb/fc8b6a171cbd49243a5d0cbd1ddc2baf,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
680727,シェア・リハーブ株式会社,,千田　亮一,,,,072-747-5354,,,,ニュートラル（介護）,,https://bcbweb.bai.ne.jp/sharereha/,11,,兵庫県伊丹市昆陽池１丁目３７番地１０,,,,2024-06-28 13:26:52 +0900,2024-10-26 21:27:17 +0900,,介護職員・生活相談員デイサービス事業所介護福祉士,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=lfa01d992825d6a38a010965a691f1c63&p=t%2BAK7k0GmMUr0ZRss/MBm/h8kdEWRQ4EaiArYLkWYiwJAL/sAR2iatAhjBozsyVZSZ7tPPQ0MHSLykIG4JULh%2BcMycB7P1RkjxUzhPmaAupFbNBBKgrpe7naOkFapw8FNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINjXj9KJbgpK6miNWHDq%2Bo2e2hPJ%2BELUq3gieZt5ONtyb1c4nUiLnykUxIU/%2BXiqRsiNwfAqAwKESVJTk%2BAdgnJ3J2ZZdQhfMNX1cJpNKOyEbbaVCLIvL3JkVqr7h8o9b8iMyX%2BKXvp5Vd5Mh9n7YzRAQQYUeQT5TAXErZpSvL0ds97ZiQ0UsJiQ9k2Squu7diGbOT0XRgrg6k9AjLZNLF/ELS//QNrhiSLPk07hSuPt5SA0ovSSpRNBomEjFVMGTRSkQ8fq6ekiM6khj0ujxQPbP%2BW7yOn/mooosIaYFFZyRfEqCF8EHJ%2BIWMX0Uw8XSS%2B1oyAFD5Vb543wrcVJdpGk%3D&ph=af0ec4b6b166&phv=1,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
681988,株式会社Beside,,小林　健司,,,,011-555-6144,,,,er（介護）,,https://beside-kocoro.crayonsite.net/,,001-0924,北海道札幌市北区新川4条19丁目4-25,,,,2024-06-30 23:50:59 +0900,2024-06-30 23:50:59 +0900,,介護支援専門員／居宅介護支援事業所こころナーシングステーション,,https://xn--pckua2a7gp15o89zb.com/jb/6956941e569d3a484ec7f2fa218d3623,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
683947,社会福祉法人生活クラブサポートハウス高根台,,,,,,047-496-6555,,,,グローバル（介護）,,https://kazenomura.jp/facility/%E7%94%9F%E6%B4%BB%E3%82%AF%E3%83%A9%E3%83%96%E9%A2%A8%E3%81%AE%E6%9D%91%E3%82%B5%E3%83%9D%E3%83%BC%E3%83%88%E3%83%8F%E3%82%A6%E3%82%B9%E9%AB%98%E6%A0%B9%E5%8F%B0/,,274-0065,千葉県船橋市高根台6-2-22 ロイヤルSXビル202,,,,2024-07-08 21:08:17 +0900,2024-10-26 21:27:19 +0900,,サポートハウス／サ高住／での介護スタッフ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/abc529f1ca74dfa2ca345b3a81b8ed78?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=organic,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
684884,株式会社みずほケア,,大政　義彦,,,,043-205-4728,,,,グローバル（介護）,,https://i-care.vc,260,,千葉県千葉市花見川区幕張町6-112-1マイホーム幕張201,,,,2024-07-08 21:33:35 +0900,2024-10-26 21:27:20 +0900,,正社員介護スタッフ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/934f8c27503877a9dd6b9b817f4ba19c?utm_source=%E6%B1%82%E4%BA%BA%E3%83%9C%E3%83%83%E3%82%AF%E3%82%B9.com&utm_medium=referral,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
684888,ピースフルライフ株式会社,,土井　愛,,,,043-312-5516,,,,グローバル（介護）,,https://www.peacefulllife.co.jp/index.html,,,千葉県千葉市中央区南町3-3-5古市第三ビル201号室,,,,2024-07-08 21:33:37 +0900,2024-10-26 21:27:20 +0900,,介護スタッフ,正社員,https://xn--pckua2a7gp15o89zb.com/jb/de9d0713b2de7635bc95dca71256f2b8,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
686479,医療法人みつや会,,髙橋　伸明,,,,043-443-7311,,,,er（介護）,,https://yachimata-hp.or.jp/,,,千葉県八街市八街ほ137-1,,,,2024-07-18 07:56:52 +0900,2024-07-18 07:56:52 +0900,,病院での介護業務／託児所付きでママさんも勤務しやすい職場!日勤のみも可能,正社員,https://xn--pckua2a7gp15o89zb.com/jb/e0faf616013195377605d22fc4226189,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
686486,特定非営利活動法人ジーエイチネットワーク,,吉田　勇,,,,04-7148-6338,,,,er（介護）,,,26,,千葉県柏市十余二２４８－２－２０５,,,,2024-07-18 07:57:02 +0900,2024-07-18 07:57:02 +0900,,福祉用具専門相談員／その他介護・福祉／福祉用具和気あいあい,正社員,https://xn--pckua2a7gp15o89zb.com/jb/b3700f66dfc621e477069d6502d370a4,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
686505,有限会社しんあい,,嶋田　悟志,,,,048-242-5314,,,,er（介護）,,,7,,埼玉県川口市上青木西２－４－８ ピュアホームズ介護事業本部１F,,,,2024-07-18 07:57:25 +0900,2024-07-18 07:57:25 +0900,,介護福祉士／小規模多機能型,正社員,https://xn--pckua2a7gp15o89zb.com/jb/0425d405b416c5b98ecb34ce3661109a,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
694077,有限会社グローリーワーク,,後藤　こずえ,,,,011-215-4423,,,,er（介護）,,https://www.hgsh.jp/,68,,北海道札幌市中央区南七条西１４丁目１番１号,,,,2024-07-29 02:03:40 +0900,2024-07-29 02:03:40 +0900,,介護職員・ヘルパー有料老人ホーム介護福祉士夜勤手当あり,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l04e531f7a1a0092793a7ac87a3aba323&p=t%2BAK7k0GmMUr0ZRss/MBm80CjmCFoUzFRAFwAoz2aK3MXCxcmkDUYeoogpJqYq7KQt2ba/hlOaiTZV95MuKf4r9E4gLHox6F/YfRYfRyvrEx1WnCjMMzIZGgffaGNpcqNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINvgUL5CU%2BPBVc116kSoxjCKqredW9XX4Z1nlUpvHmONptpGnO0Bazo4ldXEVVGXunTiXc00euL2byQFEbt3Bm6fLs6hZts8SdoZ50M7165L5KzqLCDGzIbI%2BcBsWlCNSaVv17q8EHU38AbCzWJ6kcuyh9ePKqxYcH9luYJrkFWx3T/7dbRUyh8XUugFTbKqwKnVcb7OtgabzsLaVh126kKg9XCJNBG9ITRJG8vQPzdjVpGVzFMiz0ZNkGA8ROH00Wg6P1EE%2Bn/zAjyLQUCeGvo2fnkQkwa9LPBP4NAyWw51nUWF/Vxhy4TAykGbiXIo%2BhR2sWWNWnSCd2CxPGafYEqE%3D&ph=029f08273994&phv=1,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
694101,あい訪問看護ステーション,,河北　博文,,,,042-375-9581,,,,er（介護）,,https://kawakita.or.jp/,35,,東京都杉並区阿佐谷北1丁目7番3号,,,,2024-07-29 02:03:49 +0900,2024-07-29 02:03:49 +0900,,介護老人保健施設／介護職員／シーダ・ウォーク,正社員,https://xn--pckua2a7gp15o89zb.com/jb/1be4622b75e1c379e33820ab4f2e9ed3,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
694160,株式会社 日本在宅ケア教育研究所,,内田　英邦,,,,03-6380-0908,,,,er（介護）,,https://www.zaitakucare.co.jp/,,,東京都港区六本木3-15-7 ドミパルファンビル102,,,,2024-07-29 02:04:15 +0900,2024-07-29 02:04:15 +0900,,介護職員／介護福祉士／日勤・夜勤両方,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=ldcd034cf1ae684561b05be83619eb79a&p=t%2BAK7k0GmMUr0ZRss/MBm52kUHSKkzNLke%2BpiVjqHL/boxkGDD1etXNMYNyYQS90kMXZaqeLpBjfIwxcmocS1swICIp6UmBW9r3SfHQwpC6u3skPV7h5YtVwn0ZLxxD6oftjdNyTVdLGR2pfgAM6JLjDbgKRX3aJBUKeioCL1rmRdMFeNupzviu4HD%2Bt5p2mZPPWAwzxIkDsI4wxyTGNnKdS/K/aWW1zZT4thmSv23Etx6rdxbILG6yvv9VdYhyeB2cem2qmqFDrMTJ%2BYhnGw00YfOVwWglyowGXzi5Mr01iQdLkUOmWULFDLolzNDsJvGnmKytqU/Yblz/uBao9YLMjxoyyVmSUZHM4d3AU8Krckr1tp4l9iP5N1XQiaaZX0BgEsMo5%2B7qF1JqHLa7fwTO2ZOlpjRu8%2BUnPOqrdKs4Pry0VkwPy54bJ2JZJHDt%2BTLha76u4pmAo2e5c0ECp4CYPYwClmszhFTiZizKp93Qhg8mm0CugEfzMOdUpkFP3&ph=3e474cf44438&phv=1,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
694163,ケアプロ在宅医療株式会社,,金坂　宇将,,,,03-6696-9789,,,,er（介護）,,https://carepro-hmc.co.jp/,77,,東京都中野区中央４丁目２５番１４号中央ハウスＡ２,,,,2024-07-29 02:04:19 +0900,2024-07-29 02:04:19 +0900,,介護職員・ヘルパー居宅介護初任者研修,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=l6a8cae317c610d4710a56d84d5dc76b9&p=t%2BAK7k0GmMUr0ZRss/MBm4Xl/z6dIze%2ByecgQ3nAknHh/gcRs405Lv0s5HrKCDUr1s1EwMHYj9TnYtrAZdtEVr9E4gLHox6F/YfRYfRyvrHI%2Bl3kZjDqxPuhFJ6z5fMfNvJYbf3veWGhmm5OoxF98uDKDJQ81MKkfdgT7mzXvsjY7CV/XjmbeDGukPODfCzZcLl3OuFMBhK06LSF/BNINtmH1/iNfNCgdoQWlRIYDtapffefmdi8UZYOIwRx9%2Bx11c4nUiLnykUxIU/%2BXiqRsiNwfAqAwKESVJTk%2BAdgnJ1yMNdaSlt8EwynESWupWjDrQYfxQpQypZVlrRnWnOEA9ErspU0uqKCKpmCAEMhVeJCWf9oGr9lr%2BsOCQrzmd3H2NbR7fVl4QDHGCXuwIC0ZYE1XL%2Ba3a2uouHkc%2BMvdQrH0mVUz6Pud%2BFfsf%2BoMk6WbZqVV9Z5n4RJp1O/6TYK2nw/IVmdIGeglDFmWgP2e8f5Vy1jpZcADHN2PPBfce1D&ph=bfcc240f4174&phv=1,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
694180,公益社団法人日本橋医師会,,竹内　聡美,,,,03-3666-0682,,,,er（介護）,,https://www.nihonbashi-med.com/,11,,東京都中央区日本橋久松町1-2,,,,2024-07-29 02:04:32 +0900,2024-07-29 02:04:32 +0900,,介護職員／介護福祉士／介護老人保健施設,正社員,https://xn--pckua2a7gp15o89zb.com/jbn/9939b973e11ecd105bbe37f9d4c81f06,,介護,,,,,,,,,,,,,,,訪問看護,,,,,,,,,,,,,,,,,
696291,株式会社ケアプランニング,,富井武敏,,,,048-662-1617,,,,グローバル（介護）,,http://www.hibari-care.com,650,,埼玉県さいたま市大宮区大成町3-362-1,,,,2024-07-31 05:54:02 +0900,2024-10-26 21:27:28 +0900,,リハビリ型デイサービスの介護職員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/cd39ba917a4620aa5388d3ad1ac38dcd,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
696316,社会福祉法人みなみ,,西田　俊光,,,,03-5676-0373,,,,グローバル（介護）,,http://minamicare.or.jp,,,東京都江戸川区南葛西6-2-28,,,,2024-07-31 05:54:12 +0900,2024-10-26 21:27:28 +0900,,介護職／デイサービス／江戸川ケアセンター,正社員,https://xn--pckua2a7gp15o89zb.com/jb/7ca4fbce3fc2b0b09cd5a6948e970439,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
696319,株式会社オハナ・ケア,,齊藤 智,,,,03-6666-5447,,,,グローバル（介護）,,https://www.ohanacare.co.jp,20,,東京都江東区東陽5-25-10いづみコーポ114号,,,,2024-07-31 05:54:13 +0900,2024-10-26 21:27:28 +0900,,主任介護支援専門員,正社員,https://xn--pckua2a7gp15o89zb.com/jb/66ab34f88a14269a2571d0e6fded0d34,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
696323,日本ホスピスホールディングス株式会社,,高橋 正,,,,03-6368-4154,,,,グローバル（介護）,,https://www.jhospice.co.jp/ja/index.html,"1,353",,東京都千代田区丸の内3丁目3-1新東京ビル2階,,,,2024-07-31 05:54:14 +0900,2024-10-26 21:27:28 +0900,,"月給205,120円～サービス付き高齢者向け住宅での介護士／ファミリーホスピス本郷台",正社員,https://xn--pckua2a7gp15o89zb.com/jb/32a4b9d88c027fe53702139ae6e71314,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
696333,社会福祉法人　清規会　特別養護老人ホーム　芙蓉荘,,李　笑求,,,,0475-55-5700,,,,グローバル（介護）,,http://fuyousou.jp,,,千葉県千葉県東金市家之子2010-3,,,,2024-07-31 05:54:17 +0900,2024-10-26 21:27:28 +0900,,介護職員・ヘルパー特別養護老人ホーム介護福祉士夜勤手当あり,正社員,https://xn--pckua2a7gp15o89zb.com/rd/?uaid=la0a0cec673e91d7bc0e06eebf2256e58&p=t%2BAK7k0GmMUr0ZRss/MBm%2Bi4Gnlt0KaSJvY1sninSyeFhyQy/eds0zAM6t1Cid0Ed4Yzsp91A8hwTkETh4pc2419Vc4o0oBwTZqoe9u0cK/EXheo4scBAjEwZPwxbyl8foss7pY3eEsvOV/uYD5ByRuO%2BXtD0zbMZYBxH%2BKw91yAMu1sU9R3cTjgA1OyV8Iec8UOZ918fvr81gB7cqpNgrGzKxqnCZRAEs1iIW60Ycm%2B/6GUMYP7C0QGMOZSs1ac76nO9cKLwcDVv%2BJj0OB26pzUEq%2BGNLi7jl%2BTT7OtHUCTh%2BsKYEpyGs1Hob0hlt%2BEBQxswlI0BvJSkBoOlWzDdbBJCNcjQ%2BpDiDrRbA%2BMt6asPIrYUynS6NvjgU5KazmAeKdcM84mFUF31/alWwMrTXkAfbBsH1K%2B89qL9R/UJ8E/PyFj%2BmIaNvPFPzN6FO3YjhGn0yzmcPwtClcJv4gdi7Xa6%2B7hnTP9YUTACviEpdWUDSsBhhC2qQvZWu3jS5WxOPVcl3I9WMzVnialYvQ%2BhQ%3D%3D&ph=78ef986139e0&phv=1,,介護,,,,,,,,,,,,,,,訪問介護,,,,,,,,,,,,,,,,,
