ID,Company,Created At,Tel
676542,社会福祉法人信愛会グループホーム菜の花ホーム,2024-06-12 20:37:20 +0900,静岡県沼津市中瀬町17番11号
61138,社会福祉法人健仁会特別養護老人ホーム千の風・清澄,2020-10-09 08:15:29 +0900,04-7099-5611
844142,社会福祉法人健和会特別養護老人ホームパークレ...,2024-12-10 21:15:23 +0900,059-476-0760
58969,社会福祉法人元気村栗橋ナーシングホーム翔裕園,2020-10-01 08:47:14 +0900,0480-55-2024
722167,社会福祉法人元気村特別養護老人ホーム栗橋翔裕園,2024-08-28 07:52:32 +0900,0480-52-6611
870586,社会福祉法人光寿会特別養護老人ホーム光寿苑,2025-01-04 23:38:34 +0900,0197-84-2526
872308,社会福祉法人光道園　養護盲老人ホーム第二光が丘ハウス,2025-01-05 05:33:07 +0900,0778-34-8001
828656,社会福祉法人光風会特別養護老人ホームアイリス,2024-12-01 23:40:39 +0900,0594-72-7722
829144,社会福祉法人光風会特別養護老人ホームアイリス,2024-12-02 00:01:06 +0900,0594-72-7722
829834,社会福祉法人光風会特別養護老人ホームアイリス,2024-12-02 00:28:22 +0900,0594-72-7722
844137,社会福祉法人光風会特別養護老人ホーム芙蓉荘,2024-12-10 21:15:23 +0900,0234-31-2525
1005081,社会福祉法人光風会特別養護老人ホーム芙蓉荘,2025-04-08 17:33:02 +0900,0234-31-2525
895524,社会福祉法人公友会ケアホーム三方原,2025-01-22 07:51:55 +0900,053-439-0777
895925,社会福祉法人公友会ケアホーム三方原,2025-01-22 08:01:41 +0900,053-439-0777
896081,社会福祉法人公友会ケアホーム三方原,2025-01-22 08:06:07 +0900,053-439-0777
896237,社会福祉法人公友会ケアホーム三方原,2025-01-22 08:17:04 +0900,053-439-0777
896393,社会福祉法人公友会ケアホーム三方原,2025-01-22 08:28:55 +0900,053-439-0777
896549,社会福祉法人公友会ケアホーム三方原,2025-01-22 08:38:39 +0900,053-439-0777
857636,社会福祉法人兼六福祉会特別養護老人ホームけん...,2024-12-19 04:37:20 +0900,076-222-5320
1007896,社会福祉法人兼六福祉会特別養護老人ホームけん...,2025-04-08 20:36:23 +0900,076-222-5320
676873,社会福祉法人兼六福祉会特別養護老人ホームけんろく苑田上,2024-06-12 20:39:31 +0900,石川県金沢市田上本町2丁目159番地
676544,社会福祉法人函要会特別養護老人ホーム函南・ぶなの森,2024-06-12 20:37:21 +0900,静岡県田方郡函南町仁田284-5
993219,社会福祉法人創生会特別養護老人ホーム創生園泉大沢,2025-04-02 20:27:40 +0900,022-772-5130
870589,社会福祉法人創誠会特別養護老人ホーム市川ひかり,2025-01-04 23:38:34 +0900,047-700-5256
1007744,社会福祉法人創誠会特別養護老人ホーム市川ひかり,2025-04-08 20:36:23 +0900,047-700-5256
993202,社会福祉法人功寿会グループホーム市川桜の家,2025-04-02 20:27:40 +0900,022-355-0396
365645,社会福祉法人北海道ハピニス和幸園ホームヘルプサービス/和幸園ホームヘルプサービス,2022-10-02 15:01:55 +0900,011-591-5211
895599,社会福祉法人十字の園 御殿場十字の園グループホーム笑みの里,2025-01-22 07:55:45 +0900,0550-82-8886
676886,社会福祉法人千木福祉会小規模特別養護老人ホーム...,2024-06-12 20:39:36 +0900,石川県金沢市疋田3丁目58番地
857651,社会福祉法人千木福祉会特別養護老人ホーム千木園,2024-12-19 04:37:20 +0900,076-257-0950
1007922,社会福祉法人千木福祉会特別養護老人ホーム千木園,2025-04-08 20:36:23 +0900,076-257-0950
993239,社会福祉法人千葉福祉会グループホームなごみ,2025-04-02 20:27:40 +0900,0228-22-2988
382533,社会福祉法人博医会老人介護支援センター白鳥の里,2022-11-21 18:39:34 +0900,025-265-7111
676839,社会福祉法人博寿会特別養護老人ホームてんとう虫王寺,2024-06-12 20:39:18 +0900,奈良県香芝市平野23‐1
676661,社会福祉法人博愛会特別養護老人ホームルーエハ...,2024-06-12 20:38:07 +0900,三重県鈴鹿市平田一丁目3番15号
828614,社会福祉法人博愛会特別養護老人ホームルーエハイム,2024-12-01 23:40:39 +0900,059-372-3811
829102,社会福祉法人博愛会特別養護老人ホームルーエハイム,2024-12-02 00:01:06 +0900,059-372-3811
829792,社会福祉法人博愛会特別養護老人ホームルーエハイム,2024-12-02 00:28:22 +0900,059-372-3811
844112,社会福祉法人博愛会特別養護老人ホームルーエハイム,2024-12-10 21:15:23 +0900,059-372-3811
993209,社会福祉法人友徳会特別養護老人ホーム万葉の里,2025-04-02 20:27:40 +0900,022-347-2255
1005763,社会福祉法人友徳会特別養護老人ホーム万葉の里,2025-04-08 17:58:45 +0900,022-347-2255
894543,社会福祉法人吉清会特別養護老人ホームかりん,2025-01-21 05:58:16 +0900,0596-62-3300
894734,社会福祉法人吉清会特別養護老人ホームかりん,2025-01-21 07:51:06 +0900,0596-62-3300
895345,社会福祉法人吉清会特別養護老人ホームかりん,2025-01-21 08:14:07 +0900,0596-62-3300
847158,社会福祉法人吉祥　グループホーム吉祥,2024-12-11 01:36:19 +0900,087-880-0768
676672,社会福祉法人名張厚生協会名張特別養護老人ホーム,2024-06-12 20:38:12 +0900,三重県名張市朝日町1357番地の1
993259,社会福祉法人和仁福祉会特別養護老人ホーム涼風園,2025-04-02 20:27:40 +0900,0225-24-5861
1005761,社会福祉法人和仁福祉会特別養護老人ホーム涼風園,2025-04-08 17:58:45 +0900,0225-24-5861
835528,社会福祉法人善俊会特別養護老人ホームウィング,2024-12-03 12:46:33 +0900,022-359-8182
995340,社会福祉法人善俊会特別養護老人ホームウィング,2025-04-02 21:23:13 +0900,022-359-8182
835657,社会福祉法人善光会とちぎライトセンター,2024-12-03 12:46:33 +0900,028-670-3171
676628,社会福祉法人善心会グループホームりんどう,2024-06-12 20:37:55 +0900,岐阜県安八郡神戸町北一色10番地
676576,社会福祉法人喜望会グループホームみのがみの杜,2024-06-12 20:37:34 +0900,岐阜県美濃市上野2番地2
590437,社会福祉法人国見慈光会グループホームゆうなぎ,2024-04-25 05:58:00 +0900,0776-88-2440
676737,社会福祉法人大協会特別養護老人ホームハートフル...,2024-06-12 20:38:37 +0900,大阪府池田市伏尾町12番地1
676813,社会福祉法人大和会特別養護老人ホームつつじの丘,2024-06-12 20:39:08 +0900,奈良県山辺郡山添村切幡1432番地118
676575,社会福祉法人大和社会福祉事業センター,2024-06-12 20:37:33 +0900,岐阜県関市春里町3丁目3番34号
829675,社会福祉法人大和社会福祉事業センター特別養護老人...,2024-12-02 00:28:22 +0900,0585-55-2611
894501,社会福祉法人大和社会福祉事業センター特別養護老人...,2025-01-21 05:58:16 +0900,0585-55-2611
894692,社会福祉法人大和社会福祉事業センター特別養護老人...,2025-01-21 07:51:06 +0900,0585-55-2611
895303,社会福祉法人大和社会福祉事業センター特別養護老人...,2025-01-21 08:14:06 +0900,0585-55-2611
676639,社会福祉法人大和社会福祉事業センター特別養護老人ホームハートヴィレッヂ谷汲の杜,2024-06-12 20:37:59 +0900,岐阜県揖斐郡揖斐川町谷汲名礼1248-13
676633,社会福祉法人大東福祉会特別養護老人ホームゴールドライフ大東,2024-06-12 20:37:57 +0900,岐阜県大垣市東前1丁目79番地
993233,社会福祉法人大樹特別養護老人ホームせんじゅ,2025-04-02 20:27:40 +0900,022-277-9455
676810,社会福祉法人天寿会特別養護老人ホームひびきの郷,2024-06-12 20:39:07 +0900,奈良県天理市岸田町1199
875805,社会福祉法人太陽の村　特別養護老人ホーム柳光,2025-01-10 02:00:08 +0900,0746-35-9294
828657,社会福祉法人太陽の里グループホームまごころ,2024-12-01 23:40:39 +0900,0598-25-6555
829145,社会福祉法人太陽の里グループホームまごころ,2024-12-02 00:01:06 +0900,0598-25-6555
829835,社会福祉法人太陽の里グループホームまごころ,2024-12-02 00:28:22 +0900,0598-25-6555
676686,社会福祉法人太陽の里特別養護老人ホーム第2まごころ苑,2024-06-12 20:38:17 +0900,三重県松阪市若葉町80番地5
590358,社会福祉法人太陽会特別養護老人ホームアニス松岡,2024-04-25 05:57:25 +0900,077-661-0725
844081,社会福祉法人太陽会特別養護老人ホームめぐみの里,2024-12-10 21:15:23 +0900,04-7098-1000
844077,社会福祉法人孝楽会特別養護老人ホームけやき荘,2024-12-10 21:15:23 +0900,045-470-3900
676780,社会福祉法人守皓会特別養護老人ホームありだ橘苑,2024-06-12 20:38:55 +0900,和歌山県有田市宮崎町841-1
828768,社会福祉法人宏育会特別養護老人ホームよっかいち...,2024-12-01 23:40:39 +0900,059-338-3000
829256,社会福祉法人宏育会特別養護老人ホームよっかいち...,2024-12-02 00:01:06 +0900,059-338-3000
829946,社会福祉法人宏育会特別養護老人ホームよっかいち...,2024-12-02 00:28:22 +0900,059-338-3000
844076,社会福祉法人宏育会特別養護老人ホームよっかいち...,2024-12-10 21:15:23 +0900,059-338-3000
847147,社会福祉法人宝樹園　特別養護老人ホーム宝樹リノ,2024-12-11 01:36:19 +0900,0877-86-1010
847319,社会福祉法人宝樹園　特別養護老人ホーム青の山荘,2024-12-11 01:36:20 +0900,0877-25-1200
828639,社会福祉法人実践特別養護老人ホーム優美,2024-12-01 23:40:39 +0900,059-264-0505
829127,社会福祉法人実践特別養護老人ホーム優美,2024-12-02 00:01:06 +0900,059-264-0505
829817,社会福祉法人実践特別養護老人ホーム優美,2024-12-02 00:28:22 +0900,059-264-0505
844073,社会福祉法人実践特別養護老人ホーム優美,2024-12-10 21:15:23 +0900,059-264-0505
676838,社会福祉法人室生会特別養護老人ホーム室生園,2024-06-12 20:39:18 +0900,奈良県宇陀市室生下田口1216番
870592,社会福祉法人宮城福祉会特別養護老人ホーム山王,2025-01-04 23:38:34 +0900,0228-52-2880
844069,社会福祉法人富山市桜谷福祉会特別養護老人ホーム...,2024-12-10 21:15:23 +0900,076-433-8881
886196,社会福祉法人富田福祉会特別養護老人ホーム松寿苑,2025-01-11 10:48:47 +0900,052-301-3141
676750,社会福祉法人寿光会地域密着型特別養護老人ホーム...,2024-06-12 20:38:42 +0900,大阪府八尾市神宮寺1丁目154番地
676548,社会福祉法人寿康会特別養護老人ホーム徳風園特...,2024-06-12 20:37:22 +0900,静岡県駿東郡小山町上野1440番地の1
676931,社会福祉法人小杉福祉会特別養護老人ホームエスポ...,2024-06-12 20:39:53 +0900,富山県射水市池多822番地
590326,社会福祉法人小杉福祉会特別養護老人ホーム大江苑,2024-04-25 05:57:13 +0900,0766-55-8888
1007952,社会福祉法人小杉福祉会特別養護老人ホーム大江苑,2025-04-08 20:36:23 +0900,0766-55-8888
676925,社会福祉法人小杉福祉会特別養護老人ホーム太閤...,2024-06-12 20:39:51 +0900,富山県射水市中太閤山18丁目1-2
676552,社会福祉法人小田原福祉会デイサービスセンター萩...,2024-06-12 20:37:24 +0900,山梨県甲州市塩山下小田原590-3
676601,社会福祉法人岐東福祉会グループホームはなみずき黒野,2024-06-12 20:37:45 +0900,岐阜県岐阜市下鵜飼1511-1
829707,社会福祉法人岐阜老人ホーム第三岐阜老人ホーム,2024-12-02 00:28:22 +0900,058-244-3500
1001609,社会福祉法人峰林会特別養護老人ホーム峰林荘,2025-04-03 17:05:52 +0900,0297-48-3587
152349,社会福祉法人平安会特別養護老人ホーム 大和の里,2022-04-25 17:06:26 +0900,0745-58-2525
676768,社会福祉法人平成福祉会特別養護老人ホームかぐのみ苑,2024-06-12 20:38:49 +0900,和歌山県海南市下津町丸田1111-1
1007956,社会福祉法人幸恵会特別養護老人ホーム晴風荘,2025-04-08 20:36:23 +0900,076-478-3681
676625,社会福祉法人幸紀会特別養護老人ホーム燦燦,2024-06-12 20:37:54 +0900,岐阜県岐阜市鏡島南1丁目2番33号
894499,社会福祉法人幸紀会特別養護老人ホーム燦燦,2025-01-21 05:58:16 +0900,058-254-1533
894690,社会福祉法人幸紀会特別養護老人ホーム燦燦,2025-01-21 07:51:06 +0900,058-254-1533
895301,社会福祉法人幸紀会特別養護老人ホーム燦燦,2025-01-21 08:14:06 +0900,058-254-1533
844044,社会福祉法人広寿会特別養護老人ホームいすみ苑,2024-12-10 21:15:23 +0900,0470-86-5560
1007960,社会福祉法人廣和会特別養護老人ホームカモメ荘,2025-04-08 20:36:23 +0900,076-476-5666
863867,社会福祉法人弘仁会特別養護老人ホームレインボー...,2024-12-25 08:25:17 +0900,06-6755-6700
844039,社会福祉法人弘仁会特別養護老人ホーム国津園,2024-12-10 21:15:23 +0900,0595-69-1316
844031,社会福祉法人徳栄会特別養護老人ホーム成田苑,2024-12-10 21:15:23 +0900,0476-36-6311
844030,社会福祉法人徳栄会特別養護老人ホーム芝山苑,2024-12-10 21:15:23 +0900,0479-77-1331
886954,社会福祉法人徳永会すばる 特別養護老人ホーム第2すばる,2025-01-11 10:53:24 +0900,0565-51-2500
886390,社会福祉法人徳永会すばる特別養護老人ホームすばる,2025-01-11 10:53:23 +0900,0565-32-2222
870599,社会福祉法人徳良会養護老人ホーム万寿荘,2025-01-04 23:38:34 +0900,023-722-1325
847056,社会福祉法人志度玉浦園　特別養護老人ホーム志度玉浦園,2024-12-11 01:36:19 +0900,087-894-5868
894536,社会福祉法人恒心福祉会特別養護老人ホームうがた苑,2025-01-21 05:58:16 +0900,0599-65-7766
894727,社会福祉法人恒心福祉会特別養護老人ホームうがた苑,2025-01-21 07:51:06 +0900,0599-65-7766
895338,社会福祉法人恒心福祉会特別養護老人ホームうがた苑,2025-01-21 08:14:07 +0900,0599-65-7766
1008974,社会福祉法人恒心福祉会特別養護老人ホームうがた苑,2025-04-08 21:05:06 +0900,0599-65-7766
828742,社会福祉法人恒心福祉会特別養護老人ホームふたみ苑,2024-12-01 23:40:39 +0900,0596-44-0700
829230,社会福祉法人恒心福祉会特別養護老人ホームふたみ苑,2024-12-02 00:01:06 +0900,0596-44-0700
829920,社会福祉法人恒心福祉会特別養護老人ホームふたみ苑,2024-12-02 00:28:22 +0900,0596-44-0700
176485,社会福祉法人恩賜財団済生会姫原特別養護老人ホーム,2022-05-19 19:51:37 +0900,089-926-8388
676907,社会福祉法人恩賜財団済生会富山県済生会富山病院,2024-06-12 20:39:44 +0900,富山県富山市楠木33-1
163407,社会福祉法人恩賜財団済生会松山病院,2022-05-12 11:11:28 +0900,089-951-6111
676582,社会福祉法人恵北福祉会特別養護老人ホーム福寿苑,2024-06-12 20:37:37 +0900,岐阜県恵那市上矢作町下723番地1
676580,社会福祉法人恵和会特別養護老人ホーム万年青苑,2024-06-12 20:37:36 +0900,岐阜県恵那市長島町永田381番地49
829573,社会福祉法人恵和会特別養護老人ホーム万年青苑,2024-12-02 00:28:21 +0900,0573-26-3021
828647,社会福祉法人恵成会特別養護老人ホームおおぞら,2024-12-01 23:40:39 +0900,0595-21-8278
829135,社会福祉法人恵成会特別養護老人ホームおおぞら,2024-12-02 00:01:06 +0900,0595-21-8278
829825,社会福祉法人恵成会特別養護老人ホームおおぞら,2024-12-02 00:28:22 +0900,0595-21-8278
676858,社会福祉法人恵泉会特別養護老人ホーム菊水園,2024-06-12 20:39:26 +0900,滋賀県東近江市下里町789番地
993226,社会福祉法人悠悠会グループホーム楽笑,2025-04-02 20:27:40 +0900,0229-87-5120
895587,社会福祉法人悠泰の郷 地域密着型特別養護老人ホーム,2025-01-22 07:55:45 +0900,053-438-5785
992960,社会福祉法人愛信会グループホーム「いちょうの木」,2025-04-02 20:22:48 +0900,029-840-1050
992957,社会福祉法人愛信会特別養護老人ホーム「くきの里」,2025-04-02 20:22:48 +0900,029-840-1131
992949,社会福祉法人愛信会特別養護老人ホームくきの里,2025-04-02 20:22:48 +0900,029-840-1131
992910,社会福祉法人愛光会らいふホーム長堀,2025-04-02 20:22:48 +0900,029-272-2171
995303,社会福祉法人愛弘会特別養護老人ホーム船橋愛弘園,2025-04-02 21:23:13 +0900,047-466-6377
1006735,社会福祉法人愛弘会特別養護老人ホーム船橋愛弘園,2025-04-08 18:25:08 +0900,047-466-6377
676632,社会福祉法人愛燦会特別養護老人ホーム長寿の里・...,2024-06-12 20:37:56 +0900,岐阜県海津市南濃町境字石割70-1
853733,社会福祉法人愛燦会障がい者センターあいさんハ...,2024-12-17 03:54:17 +0900,0584-52-1294
886545,社会福祉法人愛知たいようの杜特別養護老人ホーム愛知たいようの杜,2025-01-11 10:53:24 +0900,0561-62-5151
886531,社会福祉法人愛知三愛福祉会特別養護老人ホームのぞみ,2025-01-11 10:53:24 +0900,0561-75-4321
886929,社会福祉法人愛知県厚生事業団 愛厚ホーム岡崎苑,2025-01-11 10:53:24 +0900,0564-52-7715
887184,社会福祉法人愛知県厚生事業団 特別養護老人ホーム愛厚ホーム豊川苑,2025-01-11 10:53:25 +0900,0533-87-2577
886962,社会福祉法人愛知育児院 特別養護老人ホーム南山の郷,2025-01-11 10:53:24 +0900,052-831-3451
676563,社会福祉法人慈幸会特別養護老人ホームすいせんの里,2024-06-12 20:37:29 +0900,三重県桑名郡木曽岬町大字和富10番8
828645,社会福祉法人慈幸会特別養護老人ホームすいせんの里,2024-12-01 23:40:39 +0900,0567-68-6565
829133,社会福祉法人慈幸会特別養護老人ホームすいせんの里,2024-12-02 00:01:06 +0900,0567-68-6565
829823,社会福祉法人慈幸会特別養護老人ホームすいせんの里,2024-12-02 00:28:22 +0900,0567-68-6565
843986,社会福祉法人慶美会南八幡デイサービスセンター,2024-12-10 21:15:23 +0900,047-378-3811
843984,社会福祉法人慶美会特別養護老人ホーム市川ヒルズ,2024-12-10 21:15:23 +0900,047-337-9888
853731,社会福祉法人成祥福祉会特別養護老人ホーム岩崎あ...,2024-12-17 03:54:17 +0900,0568-29-6251
676961,社会福祉法人戸出福祉会特別養護老人ホームだいご苑,2024-06-12 20:40:05 +0900,富山県高岡市醍醐1257番地
843965,社会福祉法人敬親会特別養護老人ホームさわやか園,2024-12-10 21:15:23 +0900,0595-22-0001
1008896,社会福祉法人斉慎会特別養護老人ホーム西之島の郷,2025-04-08 21:05:06 +0900,0538-39-4165
676790,社会福祉法人新旭みのり会特別養護老人ホームあ...,2024-06-12 20:38:59 +0900,滋賀県高島市新旭町藁園2603番地
676924,社会福祉法人新湊福祉会特別養護老人ホーム和の...,2024-06-12 20:39:51 +0900,富山県高岡市長江464-1
676638,社会福祉法人新生会特別養護老人ホームサンビレッジ瑞穂,2024-06-12 20:37:59 +0900,岐阜県揖斐郡池田町本郷1501 0585-45-5545
884358,社会福祉法人日進福祉会特別養護老人ホーム大高,2025-01-11 09:32:39 +0900,052-625-3314
894430,社会福祉法人日進福祉会特別養護老人ホーム大高,2025-01-21 05:58:16 +0900,052-625-3314
894621,社会福祉法人日進福祉会特別養護老人ホーム大高,2025-01-21 07:51:06 +0900,052-625-3314
895232,社会福祉法人日進福祉会特別養護老人ホーム大高,2025-01-21 08:14:06 +0900,052-625-3314
993243,社会福祉法人旭壽会特別養護老人ホームおしか清心苑,2025-04-02 20:27:40 +0900,0225-44-1654
1005785,社会福祉法人旭壽会特別養護老人ホームおしか清心苑,2025-04-08 17:58:45 +0900,0225-44-1654
1005846,社会福祉法人明徳舎特別養護老人ホーム青葉の杜,2025-04-08 17:58:45 +0900,0287-65-3070
858205,社会福祉法人明日香楽園　特別養護老人ホームあすかの里,2024-12-19 04:53:10 +0900,0744-54-5577
828598,社会福祉法人明耀会特別養護老人ホーム瀬田の杜,2024-12-01 23:40:39 +0900,057-460‐0025
829086,社会福祉法人明耀会特別養護老人ホーム瀬田の杜,2024-12-02 00:01:06 +0900,057-460‐0025
829776,社会福祉法人明耀会特別養護老人ホーム瀬田の杜,2024-12-02 00:28:22 +0900,057-460‐0025
676543,社会福祉法人春風会北狩野ケアセンター,2024-06-12 20:37:20 +0900,静岡県沼津市東椎路1742-1
676744,社会福祉法人晋栄福祉会グループホーム壱分町ちどり,2024-06-12 20:38:39 +0900,大阪府門真市北島町12番20号
894542,社会福祉法人有徳会特別養護老人ホーム飯高有徳園,2025-01-21 05:58:16 +0900,0598-46-1294
894733,社会福祉法人有徳会特別養護老人ホーム飯高有徳園,2025-01-21 07:51:06 +0900,0598-46-1294
895344,社会福祉法人有徳会特別養護老人ホーム飯高有徳園,2025-01-21 08:14:07 +0900,0598-46-1294
676915,社会福祉法人有磯会特別養護老人ホーム有磯苑,2024-06-12 20:39:47 +0900,富山県下新川郡朝日町泊555番地
992998,社会福祉法人朱白会特別養護老人ホームトリアネイ,2025-04-02 20:22:48 +0900,029-893-3015
992950,社会福祉法人朱白会特別養護老人ホームルミエ・デ・ソレイユ,2025-04-02 20:22:48 +0900,0299-56-5588
676528,社会福祉法人杉の子特別養護老人ホーム片岡杉の子園,2024-06-12 20:37:14 +0900,静岡県榛原郡吉田町片岡2895番地
993246,社会福祉法人杜の村特別養護老人ホームかむりの里翔裕園,2025-04-02 20:27:40 +0900,022-396-7522
870604,社会福祉法人東幸会小規模多機能ホームサンシャイン,2025-01-04 23:38:34 +0900,0178-38-7235
828833,社会福祉法人東海宏和福祉会特別養護老人ホーム名...,2024-12-01 23:40:39 +0900,0595-62-5500
829321,社会福祉法人東海宏和福祉会特別養護老人ホーム名...,2024-12-02 00:01:06 +0900,0595-62-5500
831062,社会福祉法人東海宏和福祉会特別養護老人ホーム名...,2024-12-02 01:24:49 +0900,0595-62-5500
886591,社会福祉法人東海特別養護老人ホーム東海の里,2025-01-11 10:53:24 +0900,052-601-9621
992990,社会福祉法人松濤会特別養護老人ホーム銀砂台,2025-04-02 20:22:48 +0900,0294-43-2233
1001655,社会福祉法人松濤会特別養護老人ホーム銀砂台助川...,2025-04-03 17:05:52 +0900,0294-43-2233
870605,社会福祉法人松風会特別養護老人ホームはとみね荘,2025-01-04 23:38:34 +0900,0238-51-0001
870606,社会福祉法人松風会特別養護老人ホームまほろば荘,2025-01-04 23:38:34 +0900,0238-57-5000
676754,社会福祉法人枚方療育園特別養護老人ホーム三田楽...,2024-06-12 20:38:43 +0900,大阪府枚方市津田東町2丁目1-1
842681,社会福祉法人柊の郷　葛城苑・柊の郷ワークセンター,2024-12-10 20:57:43 +0900,0745-69-9601
993024,社会福祉法人栄真会特別養護老人ホームやまなみ園,2025-04-02 20:22:48 +0900,0297-61-7000
870607,社会福祉法人栄興会特別養護老人ホームつくし野荘,2025-01-04 23:38:34 +0900,04-7188-6261
887144,社会福祉法人樹の里 特別養護老人ホーム瀬戸樹の里,2025-01-11 10:53:25 +0900,0561-89-7211
843915,社会福祉法人歓友会小規模特別養護老人ホーム東部...,2024-12-10 21:15:23 +0900,023-664-3851
1005112,社会福祉法人歓友会小規模特別養護老人ホーム東部...,2025-04-08 17:33:02 +0900,023-664-3851
676753,社会福祉法人正和会特別養護老人ホームやわらぎ...,2024-06-12 20:38:43 +0900,兵庫県川西市中央町7番18号ララグランデ7階
843914,社会福祉法人正和会特別養護老人ホーム成華園,2024-12-10 21:15:23 +0900,0294-54-2385
843912,社会福祉法人正心会特別養護老人ホーム美晴らしの里,2024-12-10 21:15:23 +0900,04-7141-8822
153157,社会福祉法人武芸会特別養護老人ホーム寿和苑,2022-05-04 11:19:09 +0900,0575-46-1131
828582,社会福祉法人武芸会特別養護老人ホーム寿和苑,2024-12-01 23:40:39 +0900,0575-46-1131
829070,社会福祉法人武芸会特別養護老人ホーム寿和苑,2024-12-02 00:01:06 +0900,0575-46-1131
829760,社会福祉法人武芸会特別養護老人ホーム寿和苑,2024-12-02 00:28:22 +0900,0575-46-1131
993912,社会福祉法人毛里田睦会特別養護老人ホーム毛里田,2025-04-02 20:58:05 +0900,0276-56-9357
993007,社会福祉法人永寿会特別養護老人ホームドルフィン,2025-04-02 20:22:48 +0900,0295-53-1191
870611,社会福祉法人河北福祉会特別養護老人ホーム眺葉園,2025-01-04 23:38:34 +0900,0237-73-3890
61141,社会福祉法人泉寿会特別養護老人ホーム小倉町いず...,2020-10-09 08:15:29 +0900,043-232-2601
843903,社会福祉法人泚山会特別養護老人ホームいこいの里,2024-12-10 21:15:23 +0900,025-729-3800
843902,社会福祉法人泚山会特別養護老人ホームたんねの里,2024-12-10 21:15:23 +0900,025-726-2055
995266,社会福祉法人泚山会特別養護老人ホームたんねの里,2025-04-02 21:23:13 +0900,025-726-2055
1008825,社会福祉法人泚山会特別養護老人ホームたんねの里,2025-04-08 21:05:06 +0900,025-726-2055
800962,社会福祉法人海の里　養護老人ホーム千松園,2024-11-14 19:23:38 +0900,088-847-0609
843895,社会福祉法人清友会特別養護老人ホーム外ヶ浜荘,2024-12-10 21:15:23 +0900,017-761-3040
676636,社会福祉法人清心会特別養護老人ホーム清心苑,2024-06-12 20:37:58 +0900,岐阜県大垣市矢道町1丁目303番地
850286,社会福祉法人清恵会特別養護老人ホームおりーぶえん,2024-12-11 02:02:26 +0900,082-245-8880
61144,社会福祉法人清明会特別養護老人ホームはなみずき,2020-10-09 08:15:29 +0900,047-480-5050
870613,社会福祉法人清智会特別養護老人ホームさくら爽,2025-01-04 23:38:34 +0900,0197-61-5117
590435,社会福祉法人清水新生会小規模特別養護老人ホーム...,2024-04-25 05:57:59 +0900,0776-82-5151
843887,社会福祉法人清水新生会小規模特別養護老人ホーム...,2024-12-10 21:15:23 +0900,0776-82-5151
992958,社会福祉法人清河会サングリーンピア大子ケアセンター,2025-04-02 20:22:48 +0900,0295-79-3877
886887,社会福祉法人瑞祥 特別養護老人ホームビラオレンジ,2025-01-11 10:53:24 +0900,0569-87-3200
676609,社会福祉法人瑞鳳会特別養護老人ホームハートステージ鳳,2024-06-12 20:37:48 +0900,岐阜県岐阜市長旗町2-18
676627,社会福祉法人白寿会特別養護老人ホームいぶき苑,2024-06-12 20:37:55 +0900,岐阜県不破郡垂井町岩手4538番地
676965,社会福祉法人白寿会特別養護老人ホームほのぼの苑,2024-06-12 20:40:07 +0900,富山県氷見市加納495番地1
676730,社会福祉法人白惠会特別養護老人ホームつつじが丘め...,2024-06-12 20:38:34 +0900,大阪府貝塚市澤1372番地
843875,社会福祉法人白鷹福祉会特別養護老人ホーム白光園,2024-12-10 21:15:23 +0900,0238-85-1511
676689,社会福祉法人百楽の会特別養護老人ホーム百楽,2024-06-12 20:38:18 +0900,三重県志摩市阿児町鵜方3195-55
676775,社会福祉法人皆楽園特別養護老人ホーム打田皆楽園,2024-06-12 20:38:52 +0900,和歌山県岩出市西国分668
843874,社会福祉法人皐仁会特別養護老人ホームさつきの里,2024-12-10 21:15:23 +0900,047-492-1100
153116,社会福祉法人相生会特別養護老人ホーム常磐荘,2022-05-04 11:18:59 +0900,0770-25-6960
676848,社会福祉法人真寿会認知症対応型共同生活介護グループホームのと川,2024-06-12 20:39:22 +0900,滋賀県東近江市新宮町547
887099,社会福祉法人知多学園 板山ホームらく楽,2025-01-11 10:53:24 +0900,0569-27-8120
886428,社会福祉法人知多学園 特別養護老人ホーム論地がるてん,2025-01-11 10:53:23 +0900,0566-53-3300
887077,社会福祉法人知多学園前山ホームらく楽,2025-01-11 10:53:24 +0900,0569-43-1466
164038,社会福祉法人矯風会徳島児童ホーム,2022-05-12 11:13:12 +0900,088-666-2828
590242,社会福祉法人石川整肢学園金沢こども医療福祉センター,2024-04-25 05:56:31 +0900,076-257-3311
863789,社会福祉法人福住会特別養護老人ホーム福住光明苑,2024-12-25 08:25:17 +0900,0743-68-6500
61128,社会福祉法人福寿会特別養護老人ホーム福寿園,2020-10-09 08:15:27 +0900,04-7125-8871
886921,社会福祉法人福寿園 特別養護老人ホームちた福寿園,2025-01-11 10:53:24 +0900,0569-47-5880
886380,社会福祉法人福寿園特別養護老人ホーム豊田福寿園,2025-01-11 10:53:23 +0900,0565-45-8880
828652,社会福祉法人福徳会特別養護老人ホーム白百合園,2024-12-01 23:40:39 +0900,0596-27-1511
829140,社会福祉法人福徳会特別養護老人ホーム白百合園,2024-12-02 00:01:06 +0900,0596-27-1511
829830,社会福祉法人福徳会特別養護老人ホーム白百合園,2024-12-02 00:28:22 +0900,0596-27-1511
